         i         j       pij       pji
        25        75    -135.4     107.2
        48        19     -64.3     -22.3
        58        66     -77.3      76.2
        97         1     -81.7      50.3
        91        43     -13.4     -31.2
        56         4      15.7     -19.1
        14        47      19.4     -22.9
        43        68      12.4     -16.6
        94        59     -48.4    -109.9
        29        42     -33.5      27.1
         7        70        59    -104.2
        23        69       -19      16.8
        11        27     -38.2      22.6
        83        42    -162.3       5.1
        40        11     -27.7       9.9
        79        80      82.3       -90
        38        44     -17.6       7.5
        85        66       6.4     -89.1
        88        98      -9.9     -57.7
        18        88       -15      10.9
        14        48      58.2    -105.5
        41        70      92.9     -94.4
        81        51        -5       4.8
        30        65     -16.7      13.3
         9        98      13.9     -34.7
        16        40       0.2     -13.5
        38        33     -54.9      45.4
        20        85       -87      24.2
        32        85     -69.2      52.1
        55        31     -73.8      44.2
        81        15       -41      32.4
        80        30    -112.8     109.9
        80        14    -145.5     143.1
        54        19     -69.8      64.4
         3        60       -29       1.1
        44        88        -4      -2.4
        24        95     -51.5      13.1
        77       100      11.7     -12.3
        14        60     123.8    -128.3
        42        49        69     -70.1
        14        16        36     -36.3
        86        63     -66.5      55.2
        22        14     -67.9      59.3
        53        76     -24.5      17.8
        70        40      -104     102.2
        39        21      46.3    -114.7
        33        27       4.8      -7.3
        94        92      -135        73
        63        85        53     -58.7
        25        95     -69.6        23
        63        44      28.1     -32.5
        72        87     -55.4     -35.1
        85        34     -18.4      10.9
        37        81     -27.3       -14
        17        99     -72.6      70.1
        58         2    -157.8      90.2
        28        75      -0.2     -12.9
        65        91      89.6     -92.7
        95        34     -16.5      15.7
        62        53        38     -39.2
        96        12        74    -109.5
        48        45    -114.6      78.7
        43        56         2      -5.4
         9        81      -0.6      -4.8
        56        64     -60.3      55.9
        53         1     -24.6      11.4
        90        69     -42.7      38.6
        79        72      11.3     -51.1
        89        27    -142.2     136.5
        61        25        88       -92
        57        99       -26      25.7
        38        39     -47.2      44.6
        59        61     -92.1         9
         5         4     -30.8      28.6
       100        53     -98.5      92.4
        10        59      14.6     -20.3
        49        57       0.8      -1.2
        17        56     -22.5        18
        46        77      54.7     -58.3
        53        28     -59.5      54.3
        32        93      46.2       -48
        87        36       -46      44.8
        53        90      -3.9      -2.5
        71        95      18.8     -22.5
        40        26      20.1      -108
        74        33    -118.8     110.2
        10        31     -47.3      24.4
        96        71      35.6     -63.4
        13        91     -19.1      14.2
        73        66      53.1     -54.4
        55        84     -38.6      28.4
        18         6       6.2     -10.7
        88        78      23.4     -28.7
        31        50     -32.8     -25.8
        67        63     -52.9      40.3
        19        35      60.2     -63.2
        64         8      15.9       -30
        82        76    -108.5      29.1
        52        24      77.4    -143.3
