         i         j       pij       pji
        66        80     -75.1   -100000
        18        87    -808.4   -100000
        46       100     517.3   -100000
        29        25      51.4   -100000
        68         3      83.7   -100000
        48        23     382.7   -100000
         1        23    -344.1   -100000
         5        61       -44   -100000
        25        43     535.4   -100000
        62        89     131.5   -100000
        92        54     466.8   -100000
        54        23    -339.4   -100000
        77        68      92.5   -100000
        92        96    -289.1   -100000
        27        16    -207.5   -100000
         7        63    -205.2   -100000
        10        15      18.9   -100000
        43        72      60.9   -100000
       100        96    -220.6   -100000
        54         9    -474.7   -100000
        53        52     468.8   -100000
        31         5     965.7   -100000
        47        33    -677.4   -100000
        63        25    -399.9   -100000
        54         3    -101.2   -100000
         4        15    -391.1   -100000
        70        57      70.1   -100000
        41         6       497   -100000
        88        50    -671.7   -100000
        96        81   -1033.3   -100000
        48        18     676.2   -100000
        52        76    -919.6   -100000
        37         2    -856.4   -100000
        61        28    -697.7   -100000
        63        68     701.1   -100000
        78        92     289.2   -100000
        34         3     985.1   -100000
        91        65   -1024.3   -100000
        40        32     374.5   -100000
        73       100     410.2   -100000
        90        49     207.8   -100000
        65        45     503.8   -100000
        19        55    -459.2   -100000
        98        19       396   -100000
        65        81     359.8   -100000
        88        58    -199.3   -100000
        32        43     319.1   -100000
        16        86     115.7   -100000
        47        60    -375.2   -100000
        98        78      85.1   -100000
        47       100     456.6   -100000
        43        58    -532.5   -100000
        98        76     146.2   -100000
        90        48    -218.4   -100000
        52        14     -67.4   -100000
        37        29      -140   -100000
        14        28    -793.9   -100000
        62        25     -82.5   -100000
         4        23      15.4   -100000
        10        66     473.2   -100000
        86        15     110.1   -100000
        11        34      -378   -100000
        40        42    -221.8   -100000
        74        86    -145.2   -100000
        70         8     -81.1   -100000
        25        17     -74.4   -100000
        83        28     982.8   -100000
        16        79     553.3   -100000
        43        38    -553.7   -100000
        35        79     377.8   -100000
        53         8      12.2   -100000
        90        51     669.5   -100000
        69        74    -540.7   -100000
        20        50     447.5   -100000
        36        90    -449.2   -100000
        50        85    -349.8   -100000
        64        32      99.9   -100000
        21        41    -870.8   -100000
        75        91     850.5   -100000
        95        64     -16.2   -100000
        18        24    -216.2   -100000
        18        13    -669.9   -100000
        39         5     503.1   -100000
        34        26     895.4   -100000
        28        41    -873.2   -100000
        93         6     165.6   -100000
        15        59    -263.4   -100000
        71         5     957.2   -100000
        12        43     558.8   -100000
        85        97     208.4   -100000
        82        28     338.3   -100000
        44        68       362   -100000
        70        84        92   -100000
         2        56     -77.2   -100000
        30        69     493.2   -100000
        15        22     394.9   -100000
        69        99    -126.2   -100000
        67        46     157.3   -100000
        78        94     315.3   -100000
