         i         j       pij       pji
        34        24     283.8   -100000
        42        80       125   -100000
        90         1     355.7   -100000
        69        29    -169.7   -100000
       100        85     137.8   -100000
        27         9     207.6   -100000
        98        47     225.3   -100000
        30        61        74   -100000
        12        21     176.8   -100000
        62        67    -287.4   -100000
        41       100     -52.7   -100000
        69        93     849.7   -100000
        99        82    -277.9   -100000
         8        51      -117   -100000
        16         2    -146.6   -100000
        46        28    -113.8   -100000
        82        25       443   -100000
        29         7     207.1   -100000
        52        18     176.1   -100000
        70        32     314.7   -100000
        16        72     -91.8   -100000
        34        40       -86   -100000
        83        91     361.7   -100000
        36        98    -455.9   -100000
        66        65    -487.7   -100000
        32        10    -169.7   -100000
        54        92      58.7   -100000
        75        72     -57.4   -100000
         8        23     188.5   -100000
         9        44     -30.8   -100000
        28        60     324.3   -100000
        98        45      29.1   -100000
         8        79     -72.4   -100000
         3        14    -411.6   -100000
        97        80     -66.5   -100000
        95        11      43.9   -100000
        69        17     507.4   -100000
        19        43     446.9   -100000
        27        50     216.7   -100000
        52        10     332.5   -100000
        61        89     365.6   -100000
        40        86    -174.8   -100000
        11        45      17.9   -100000
        72        47     -20.6   -100000
        35        95    -683.8   -100000
        10        90    -327.3   -100000
        94        58     -25.7   -100000
        22        28    -185.3   -100000
        73        54     175.2   -100000
        46        57      78.7   -100000
        63        17     530.5   -100000
        91        57    -297.7   -100000
        63        67     383.2   -100000
        13        91     -82.9   -100000
        29        25     370.3   -100000
        23        86     -77.6   -100000
        80        79    -140.9   -100000
         5        52      -5.4   -100000
        20        76    -203.5   -100000
        88        22       224   -100000
        13        84      22.8   -100000
        78        75    -380.4   -100000
        28        89     339.4   -100000
        70         2     116.7   -100000
        11        82    -358.5   -100000
        46         4     275.1   -100000
        22        36      15.8   -100000
        55        40    -422.1   -100000
        15        12     112.5   -100000
        80        99    -311.1   -100000
        53        64    -213.3   -100000
        43        93     240.8   -100000
        89        21      -444   -100000
        54        42     -96.4   -100000
        49        34      -7.5   -100000
        52        76     141.8   -100000
        24        27    -579.6   -100000
        74        37     106.3   -100000
        68        30    -123.9   -100000
         6        62    -607.6   -100000
        95        85     391.8   -100000
        39        72    -668.1   -100000
        34        74      99.9   -100000
        84        33     140.6   -100000
        65        94     331.2   -100000
        66        51      44.7   -100000
        41         3     190.3   -100000
        17        48       284   -100000
        71        93     531.3   -100000
        77         5    -261.4   -100000
        96        93     349.7   -100000
        33        38    -440.5   -100000
        53        66     111.1   -100000
        56        49    -212.5   -100000
        97        26      57.3   -100000
        96        59    -107.1   -100000
         6        81     193.1   -100000
        31         4     506.8   -100000
        87        53     -76.6   -100000
