         i         j       pij       pji
        31        67    -226.8   -100000
        15         8    -166.7   -100000
        18        35      69.8   -100000
        89        32    -665.8   -100000
        70        67    -356.9   -100000
        67         6     653.2   -100000
        35        61     245.5   -100000
        10        53     -52.7   -100000
        39        60      -4.5   -100000
        78        60     437.6   -100000
        45        90    -462.6   -100000
        81        57     -32.7   -100000
        14        74    -221.3   -100000
        23        14      -154   -100000
        39        84    -123.3   -100000
        54         2    -180.8   -100000
        66        36    -209.6   -100000
         3        46     -41.3   -100000
        97        36     105.8   -100000
         4        13    -664.1   -100000
        82         9    -161.5   -100000
        26        90    -365.2   -100000
        29         3    -264.8   -100000
        18        77     412.3   -100000
        90        67     -49.8   -100000
        29        21      -189   -100000
        25        38     281.3   -100000
        81        41     171.6   -100000
        90        89     686.1   -100000
        58        44     -61.1   -100000
        89        25    -588.5   -100000
        57        50     209.7   -100000
        34        30    -135.5   -100000
        83        99     634.3   -100000
        46        88       173   -100000
        44        69     532.8   -100000
        92        93        92   -100000
        27        74      48.4   -100000
        59        15      -224   -100000
        26        24     -22.3   -100000
        57        12     -25.3   -100000
        97        68     215.6   -100000
        78        53     164.6   -100000
        62        88     380.7   -100000
        26        33      -5.2   -100000
        56        77     237.1   -100000
        59        20    -429.3   -100000
        99        98      -6.8   -100000
        31        56       221   -100000
         3        33    -180.5   -100000
        66        89     -85.1   -100000
         5        38    -322.9   -100000
        93        15     -74.8   -100000
        62        28     304.9   -100000
        81         5       118   -100000
        87        61     464.1   -100000
        62        19      79.4   -100000
        81        69     885.3   -100000
        25        99     622.4   -100000
        31         1     876.1   -100000
         8        52     569.9   -100000
        97        63    -383.9   -100000
        11        27      -191   -100000
        91        78    -945.2   -100000
        95        62    -431.6   -100000
        55        25     100.5   -100000
        42        93     351.8   -100000
        18        43    -174.1   -100000
        48        95    -227.7   -100000
        11        64     137.6   -100000
        14        37    -361.4   -100000
        77        54    -375.8   -100000
        96        81    -366.1   -100000
        42        94     -30.2   -100000
        49        18    -798.3   -100000
        60        19    -218.7   -100000
         7        72      -725   -100000
        43         7     301.2   -100000
        71        12     715.7   -100000
        73       100     117.2   -100000
        68        51       6.2   -100000
        44        52       576   -100000
        59        17    -238.8   -100000
        77        11    -128.1   -100000
        35        30     145.4   -100000
        96        13       6.5   -100000
        89        73    -217.3   -100000
        76         1     777.4   -100000
        80        35    -438.5   -100000
        79        15    -283.7   -100000
        75        32    -917.8   -100000
        48        82    -228.3   -100000
        66        65    -702.6   -100000
        40         9     337.7   -100000
        86        34     -51.6   -100000
        70        85     411.6   -100000
        52        16    -548.9   -100000
        47        37    -868.5   -100000
        22        28    -242.1   -100000
