         i         j       pij       pji
        79        55         0         0
        17        91         0         0
        22        13         0         0
         4        34         0         0
        80        82         0         0
        19         1         0         0
        54        68         0         0
        24        34         0         0
        83        60         0         0
        21        90         0         0
        82        93         0         0
        25        74         0         0
        53        12         0         0
        83        23         0         0
        82        75         0         0
        31        12         0         0
        29        47         0         0
        11        58         0         0
        36        90         0         0
        91         6         0         0
        42        44         0         0
        25        65         0         0
        29         8         0         0
        76        50         0         0
        49        57         0         0
        94        26         0         0
        83        47         0         0
        37        65         0         0
        69        71         0         0
        39        99         0         0
        82        20         0         0
        97        36         0         0
        22         7         0         0
        93         9         0         0
        48        83         0         0
        15        42         0         0
        27        39         0         0
        58        55         0         0
        98        34         0         0
        56        47         0         0
        42        50         0         0
        72        24         0         0
        96        60         0         0
        41        16         0         0
        30        31         0         0
        67        64         0         0
        50        63         0         0
        99        71         0         0
        70        92         0         0
        32        17         0         0
        26        46         0         0
        10         4         0         0
        36        68         0         0
        11        34         0         0
         1        66         0         0
        32        42         0         0
        15         3         0         0
        66        10         0         0
        62         6         0         0
        78        44         0         0
        88        44         0         0
         7        38         0         0
         6         5         0         0
        60        75         0         0
        48        91         0         0
        44        74         0         0
        88        53         0         0
        77        24         0         0
        20        87         0         0
         9        72         0         0
        53        40         0         0
        14        19         0         0
        81        55         0         0
        13        24         0         0
        33        60         0         0
        14        28         0         0
        85         2         0         0
       100        85         0         0
        70        55         0         0
        23        57         0         0
        64        73         0         0
        32        64         0         0
        80        43         0         0
        21        44         0         0
        84        40         0         0
        85        16         0         0
        53        61         0         0
        71        53         0         0
        97        45         0         0
        85        82         0         0
        52        69         0         0
        49        35         0         0
        89        29         0         0
        59        25         0         0
        86        11         0         0
        95        20         0         0
        18        76         0         0
        51        76         0         0
        89        46         0         0
