         i         j       pij       pji
        28        56      67.4   -100000
        82        77     125.3   -100000
        83         9        80   -100000
        82        27      85.7   -100000
        43        88     -78.5   -100000
        27        65     -95.9   -100000
         7        80      75.2   -100000
        82        73      73.8   -100000
        30        71     -64.6   -100000
        16        56      85.1   -100000
        40        83     -41.4   -100000
        94        65     -62.4   -100000
        18        99      28.2   -100000
        10        81     -82.2   -100000
        28        75        59   -100000
         5         1      32.3   -100000
        74        60      58.3   -100000
        46        41      10.5   -100000
        53        22     -50.5   -100000
        49        38     -29.8   -100000
        41        77      52.8   -100000
        87        23       4.1   -100000
        62        92     -21.1   -100000
        44        53      73.9   -100000
         5        80     113.1   -100000
        53        85      -1.5   -100000
        17        10     -69.5   -100000
        12         7     -10.3   -100000
        79        12      31.9   -100000
        16        60     122.2   -100000
         8        52      14.4   -100000
        83        91     172.8   -100000
        74         4      35.9   -100000
        64        47      55.8   -100000
        85         3     -18.1   -100000
        81        55      21.1   -100000
        29        23      56.4   -100000
        36        34      21.6   -100000
        83        64       7.3   -100000
         4        79     -98.3   -100000
        62        87      -6.1   -100000
        49        21         8   -100000
        54        13     -40.9   -100000
        53        16     -75.2   -100000
        55         3      10.3   -100000
        62        74      99.8   -100000
        36        54     100.2   -100000
        22        41      16.3   -100000
        85        38     -47.8   -100000
        45         2     -40.5   -100000
        93        22     -99.1   -100000
        53        20       5.2   -100000
        35        56       -11   -100000
         9        14       -65   -100000
        62        58        92   -100000
        54        85     -62.5   -100000
        43        42    -122.6   -100000
        96         1     -36.7   -100000
        70        63     -95.5   -100000
        89        30       -46   -100000
        70        49     -54.3   -100000
        48        22       -60   -100000
        55        61     -15.1   -100000
        68        83    -136.2   -100000
        26        78     -73.7   -100000
        57        77      47.6   -100000
        51        88      13.4   -100000
        64        65      14.4   -100000
        71        74      88.5   -100000
        75        76      -2.2   -100000
        95        10      86.7   -100000
        72        87      28.4   -100000
        33        43       5.3   -100000
        11        42     -58.3   -100000
        81        98     -46.3   -100000
        50        28     -60.6   -100000
        45        87      43.8   -100000
        39        15     -38.5   -100000
        82        18      62.5   -100000
        75        78     -16.4   -100000
        11        25      47.5   -100000
        37        11     -58.7   -100000
         2        32      39.2   -100000
        41        11     -39.2   -100000
        25         8     -84.3   -100000
        24        95    -125.2   -100000
         6        36     -91.1   -100000
        67        89      40.3   -100000
        23        31     -26.6   -100000
       100        15    -133.5   -100000
         7        39     -39.2   -100000
        86        63       -54   -100000
        46        90      19.8   -100000
        17        97     -13.4   -100000
        27        19      -3.7   -100000
        30        66      30.7   -100000
        64        59      21.9   -100000
        31        69     -36.4   -100000
        10        84     -30.5   -100000
