         i         j       pij       pji
        17        16         0         0
        25        24         0         0
         3        16         0         0
        23         1         0         0
        20        15         0         0
        25         8         0         0
        13        15         0         0
        11        18         0         0
        16         7         0         0
        20        18         0         0
        10        15         0         0
         6         2         0         0
         5        19         0         0
         2         4         0         0
         5        13         0         0
         2        14         0         0
        12        22         0         0
        12        21         0         0
         6        21         0         0
        24        20         0         0
        15        17         0         0
         1         6         0         0
