         i         j       pij       pji
        34         2         0         0
        29        37         0         0
         3        17         0         0
        44        15         0         0
        14        39         0         0
        18         8         0         0
        23         4         0         0
         2        22         0         0
        13        43         0         0
        33        32         0         0
        43        24         0         0
        38        30         0         0
        46        30         0         0
        41        32         0         0
        24        42         0         0
         1        21         0         0
         7        32         0         0
        19        27         0         0
         6        36         0         0
        26         9         0         0
        45        16         0         0
         5        43         0         0
        35         8         0         0
        44        29         0         0
        29        10         0         0
         8        40         0         0
        25        32         0         0
        39         9         0         0
         6        48         0         0
        49        47         0         0
        20        43         0         0
        21        47         0         0
        11        38         0         0
        48        12         0         0
         2        50         0         0
