         i         j       pij       pji
        24        26     753.4   -100000
        31        44    -185.4   -100000
        21        19     751.3   -100000
         2        12     732.3   -100000
         4        48    -453.8   -100000
        44        45    -111.5   -100000
        19         3    -927.3   -100000
        28        15    -433.3   -100000
        15         9     278.1   -100000
         7        47     385.4   -100000
         6        20    -807.6   -100000
         4         2    -390.5   -100000
         4        25     279.7   -100000
        39        26     827.4   -100000
         2        31     -50.5   -100000
         3        24    -609.3   -100000
        37        16     415.5   -100000
        38        12     588.3   -100000
        44         9      88.8   -100000
         2        30     337.5   -100000
         5        34      17.9   -100000
        10         8    -567.6   -100000
        48        35     162.6   -100000
         1        17     298.8   -100000
         5        42     616.3   -100000
         8        38    -133.6   -100000
        47         6    -793.4   -100000
        43        19     322.5   -100000
        44        50     788.4   -100000
        50        33    -234.9   -100000
         9        42     394.6   -100000
         6        28     455.9   -100000
        21        13     595.9   -100000
        28        22    -106.5   -100000
        32        18     656.5   -100000
        14        23     283.5   -100000
        15        18     694.1   -100000
        25        17    -613.3   -100000
        32        49    -244.7   -100000
        41        45      29.2   -100000
         3        32    -683.6   -100000
        27         6    -200.7   -100000
        23        39    -277.1   -100000
        43        36    -115.5   -100000
         1        37     478.6   -100000
        32        11     -55.4   -100000
        34        29     709.6   -100000
        40        38     222.6   -100000
        38        46    -216.4   -100000
