         i         j       pij       pji
         7        20     108.3   -100000
         7        22     504.7   -100000
         8        18     182.7   -100000
        14         3    -405.6   -100000
        10        24      -4.6   -100000
        24         6     380.5   -100000
        12        16    -201.1   -100000
         1        14    -171.5   -100000
        18        20      64.6   -100000
        23        20    -550.4   -100000
        16         2     119.2   -100000
         6         8    -535.3   -100000
         5        15       105   -100000
        13         5      -289   -100000
         7        16     291.8   -100000
         3        16     298.6   -100000
        13         4     414.7   -100000
         4         7    -710.3   -100000
        25        24    -145.1   -100000
        15        19    -256.1   -100000
         2        21     436.4   -100000
        17         4     338.4   -100000
         9        11     265.7   -100000
         7         9     307.9   -100000
