         i         j       pij       pji
         7        22   -1026.9   -100000
        15        25    -411.2   -100000
        17        25     824.5   -100000
        19         1   -1896.5   -100000
         3         6    -426.6   -100000
         2         4     868.8   -100000
        25        13      -821   -100000
        23         8    1786.3   -100000
         6         5      -533   -100000
        10         2   -2351.8   -100000
         3         9      1067   -100000
        21         8     323.1   -100000
        16        11      1066   -100000
         8        22   -3121.7   -100000
        16         2   -1581.5   -100000
        18        16     319.2   -100000
        17         1   -1816.4   -100000
         1         8    2914.2   -100000
        16        17     264.4   -100000
         9        15     151.8   -100000
        19        12     346.1   -100000
        11        24   -2545.8   -100000
        19        20   -2132.8   -100000
        14        23   -1301.6   -100000
