         i         j       pij       pji
         3        23         0         0
        10         8       -90       -90
        11        15    -159.3   -100000
        20        13    2209.5   -2773.7
         2         6         0         0
        11         9         0         0
        14        19         0         0
         2        20         0         0
        10         5   -3020.3   -100000
        19        22   -1709.7    1606.6
         9        17         0         0
        13        10       -90       -90
        11        12    -497.2     168.1
        23         5   -1498.1    1056.3
        11        21       -90       -90
        10        24   -2364.4   -100000
        12        18       -90       -90
        25        17       -90       -90
        20         9    2217.3   -100000
        19         8       955   -100000
         1         5       -90       -90
         7         3       -90       -90
         4         9      1395   -100000
        16         8     635.9   -1094.8
