         i         j       pij       pji
        12         2         0         0
         5        11         0         0
        16         8         0         0
        16        12         0         0
         6        22         0         0
        14        22         0         0
         6         5         0         0
        17        11         0         0
        15         4         0         0
         5        25         0         0
        10        23         0         0
        19        25         0         0
         9         5         0         0
        13        14         0         0
        15         7         0         0
        21         2         0         0
        18        16         0         0
        20        10         0         0
         3        10         0         0
        24         1         0         0
