         i         j       pij       pji
         9         3       -10       -10
         7        17       -10       -10
        25        10       -10       -10
         5        17       -10       -10
         3         2       -10       -10
        22        24       -10       -10
        18        23       -10       -10
        12        15       -10       -10
        14        10       -10       -10
         5        18       -10       -10
        19         6       -10       -10
        22        25       -10       -10
        21         9       -10       -10
         4         6       -10       -10
        11        12       -10       -10
        23        12       -10       -10
        21        10       -10       -10
        24         1       -10       -10
         2         4       -10       -10
        16        10       -10       -10
        13         6       -10       -10
        23        14       -10       -10
        20        24       -10       -10
         8         7       -10       -10
