         i         j       pij       pji
        42        26     569.9   -100000
        17        54      12.3   -100000
        89        44    -374.9   -100000
        82        97     295.3   -100000
        35        89     388.7   -100000
        51        52     247.1   -100000
        10        75     565.1   -100000
        28        87    -385.1   -100000
        99        45    -248.3   -100000
        83        27     -41.1   -100000
        60        98    -559.3   -100000
        13        41     120.5   -100000
         9        44     -79.2   -100000
         5        18     128.5   -100000
        94        13    -304.7   -100000
        74        15      69.3   -100000
        67        76     212.6   -100000
        90        55       114   -100000
        39        53    -370.5   -100000
        17        88     585.3   -100000
        36        47     327.1   -100000
        23        12      42.1   -100000
        50        20    -700.5   -100000
        10        24    -350.6   -100000
        52        69     -88.2   -100000
        74        42    -176.9   -100000
       100         8    -296.1   -100000
        52        98    -821.8   -100000
        42        36     581.9   -100000
        77         4     267.7   -100000
        91        39    -287.5   -100000
         2        13    -727.4   -100000
         5        14     438.1   -100000
        52        23    -235.5   -100000
        16        26     270.9   -100000
        96        52     822.9   -100000
        90         3      19.8   -100000
        11        54    -360.9   -100000
        87        47       952   -100000
        67        24      46.6   -100000
        86        66     533.1   -100000
        51        67    -640.1   -100000
        28        23     185.8   -100000
        24        94     103.6   -100000
        50        34     -36.3   -100000
        53        67    -188.3   -100000
        55        11     302.1   -100000
        28         6     205.2   -100000
        94        81     -60.7   -100000
        31        46     218.6   -100000
        81        64     407.1   -100000
         8        87    -157.2   -100000
        83        13    -149.2   -100000
        76        54      -4.1   -100000
        61        43    -586.9   -100000
        79        22     123.7   -100000
        90        63     115.6   -100000
        25        23     530.1   -100000
         5        88     701.1   -100000
        45        66     325.8   -100000
        53         4     550.3   -100000
        35        68     504.3   -100000
        62        74      97.3   -100000
        77         1     417.7   -100000
        85        42    -428.3   -100000
        40        27     -39.4   -100000
        74        84       217   -100000
        38        86      -387   -100000
         7        94      52.7   -100000
        34        47     365.2   -100000
        19        61     294.2   -100000
         6        57    -602.8   -100000
        45        84        30   -100000
        71        67    -207.6   -100000
        61        42    -422.6   -100000
        81        80       642   -100000
        38        93       9.9   -100000
        97        50     133.3   -100000
         9         5    -481.4   -100000
        16        32    -418.5   -100000
        19        92     203.8   -100000
        24        73     326.3   -100000
        79        62    -491.4   -100000
        31         3    -162.1   -100000
        65        64     544.8   -100000
        48        99     134.8   -100000
        59        43      -648   -100000
        12        56    -293.2   -100000
        63        72     329.3   -100000
        24        29     271.9   -100000
        78        59     581.5   -100000
        37       100     153.8   -100000
        33        41     208.9   -100000
        49        13      -993   -100000
        11        70     -89.5   -100000
        36        21       224   -100000
        95        14     397.6   -100000
        42        30     274.9   -100000
        58        38      25.1   -100000
