         i         j       pij       pji
        30        27     -42.9       9.4
        16         8     -76.9     -25.4
        19        33      52.2      -124
         7        48      -1.1     -78.4
         3        31    -100.5     -82.6
        14        37      -141     -52.4
        20        37     -93.2     -22.6
        31        50      37.5    -103.3
        28        27      -4.1     -12.3
        36        27    -101.7     -16.6
         1        19     -68.6     -12.3
         5        11      23.1     -24.3
        27        46     -21.8     -91.9
        38        26      66.3       -90
         6        36     -44.7      -4.5
        50        45    -123.4      -5.8
        40        18     -55.6     -15.4
        23        18      19.5     -60.4
        36        32     -72.3      16.1
        44        10      82.3     -83.1
         8        15     -44.3      13.4
        40        43      -107    -116.1
        31        29     -81.2        60
        23        32        19     -44.6
         1        17     -87.9      28.2
        35        49       2.5     -55.5
        32        29     -46.1      43.7
        41        23     -75.9      -3.1
        30         8     -62.1     -50.7
        37        26     -46.2     -32.7
         9        50      78.3     -79.4
        17         3     -64.1     -78.5
        22        34      -143     115.4
        12        13     -18.8    -111.8
        12        44      20.2     -57.8
        22        27    -118.6      77.4
        38         5     -61.2       9.7
        47        44     -89.8      49.6
        46        48      92.2       -93
        34        49      34.9     -46.5
        11        12     -44.7      28.9
         2         5    -156.5     154.9
        11        39      30.2     -54.1
        24        14    -122.5     -92.3
        33        39     -58.3       4.9
        25         1    -113.9       9.9
         4         5    -127.4     118.9
        21        28     -67.1     -37.2
        42         9       -79      19.9
