         i         j       pij       pji
        25         7       -10       -10
        21         9      44.8     -83.1
        18         6     -19.5       3.8
        15        14         0         0
         1        24       -10       -10
        21         5       -10       -10
         5        19         0         0
        22        23       -10       -10
        19        23       -10       -10
         2         9      66.4   -100000
         4        22         0         0
         3        24       -10       -10
         9        15      20.8     -21.6
        12         3      75.9   -100000
        15        20       -10       -10
        17        24         0         0
         8        17         0         0
         4         3      16.9     -40.6
         5        16       -10       -10
         3         7       -10       -10
        10        16       -10       -10
        14        13         0         0
        18        22     -21.5   -100000
        11        20       -13   -100000
