         i         j       pij       pji
         7         3        81    -138.3
         8         5     -78.2     -12.7
        13        25      -8.1       6.8
        24        12    -125.6        36
         6        17      30.6     -64.8
        21        24      75.3     -86.5
        17         1    -109.7      93.8
         9        24      79.7       -81
         3        18     -69.1      59.4
        23        18      -6.9     -41.8
        19         1     -51.9      37.8
        12         5     -77.6     -68.4
        21         4      38.5     -61.5
         4        15    -101.3      91.3
        15         6      39.9       -65
         7         9       7.6     -16.8
        19         2     -24.2    -117.6
        13        17      -5.3       0.2
        10         6     -38.8      -0.8
        20        24      38.4     -48.6
         3        14    -123.7     108.3
        22         4      30.2       -44
        16         7        -2      -6.5
        11         9       3.5     -21.8
