         i         j       pij       pji
        13         3       -10       -10
         1        17       -10       -10
        11        12       -10       -10
        24         4       -10       -10
        23        21       -10       -10
        13        24       -10       -10
         2        12       -10       -10
        16        11       -10       -10
        11        14       -10       -10
        15        21       -10       -10
         2        23       -10       -10
         7        23       -10       -10
         1        20       -10       -10
        18        19       -10       -10
         2         5       -10       -10
         9         6       -10       -10
         3        20       -10       -10
         8         6       -10       -10
        22         6       -10       -10
         7        19       -10       -10
