         i         j       pij       pji
        65        19     252.9   -100000
        14         7    -767.8     271.2
        38        32     193.2   -100000
         1        13    -199.1    -454.1
        26        32         0         0
        85        80       739   -100000
        37        82         0         0
         2        82       -10       -10
        14        78         0         0
        72        33       -10       -10
        74        70     131.1   -100000
        43         3       -10       -10
        26        45    -697.9     503.6
        40        94       -10       -10
        78        95     301.6   -100000
        13        52       -10       -10
        42        69     221.7   -100000
        47        43       -10       -10
        60        41     234.7   -100000
         3        57         0         0
         5         4    -122.9   -100000
        40        97         0         0
        79        90       -10       -10
        57        89         0         0
         8        35       354    -387.6
        66        75    -359.4       148
        39        48     753.6   -100000
        61        49         0         0
         9        39      -257   -100000
        95        89       -10       -10
        51        77       -10       -10
        78        86         0         0
        43        13      13.2   -100000
        99        55     361.1   -100000
        26        47         0         0
        39        96         0         0
        47        34      90.4   -100000
        28        35         0         0
        30        64       -10       -10
        47        77       -10       -10
        39        72         0         0
        95        71       -10       -10
        21        17    -104.6   -100000
        64        93     542.8   -100000
        39         5         0         0
        57        41    -358.9     356.9
         6        24     307.6   -100000
        64        84      98.6   -100000
        54        20       -10       -10
        58        20       -10       -10
         6        10     190.4   -100000
        97         1       -10       -10
        64       100     541.8    -653.8
        32        54       -10       -10
        80        31         0         0
        25        81       -10       -10
        91         5       -10       -10
        76        44         0         0
        18        70         0         0
        58        67    -488.7     469.8
        80        93       -10       -10
        86        37    -204.9    -386.2
        63        68       -10       -10
        12        22         0         0
        70        88    -605.8     587.3
        52        59         0         0
        28        52         0         0
        85        96     -38.4    -100.6
        96        45      27.6   -100000
        17        77       -10       -10
        17        29         0         0
        73        56         0         0
        72        92     -93.3      25.8
        73        71      95.8    -137.4
        42        38     235.1   -100000
        36        22     304.1    -356.4
        65        36         0         0
        87         1       -10       -10
        74        59        47   -100000
        69        83       -10       -10
        24        76    -381.3   -100000
         4        55       -10       -10
        34        65    -850.4     743.7
        25        78    -522.1   -100000
        15        47     472.4    -472.9
        23        51     485.3   -100000
        98        43       -10       -10
        93        49    -298.8     271.6
        64        44       8.3       -96
         1        75         0         0
        37        63     325.2   -100000
        17        90    -303.3     285.3
         2        11       -10       -10
        50        12       -10       -10
        72        62      69.2     -77.3
        27        89     507.8   -100000
        46        93     142.2    -337.7
        53        88    -178.8   -100000
        51        16         0         0
