         i         j       pij       pji
        97        51      -405      82.3
        30        54     608.8    -621.2
        21        51    -216.3       -44
        76        14      95.8    -375.4
        41         9    -159.3    -164.1
        41        89     179.7    -512.3
        39        41     111.5    -406.8
        45        95     173.6    -359.8
        98         8     -89.2     -96.2
        13        95    -488.3     330.4
        97        48    -565.6     274.1
        13        97      -150        65
         5        30    -662.3     636.6
        70        29    -291.9     239.8
        70        81    -227.7       214
        27        74     381.8    -532.3
        81        51      37.9    -125.6
        45         7     388.1    -558.9
        54        89     103.2    -140.3
        37         9      -389       302
        91        46    -282.9    -436.9
        75        73     151.4      -290
         5        11    -686.2     657.9
        85        19    -509.4     -13.6
        69         9     284.1    -318.4
        15        91     183.7    -184.9
        79        74     266.5    -358.6
        35        59    -397.2     -44.7
         5        97    -325.6     260.5
        22        60       4.5    -615.3
        70        34    -479.5     339.2
        53        68     182.2    -311.2
        76        36     -12.5      10.9
        26        95    -491.8     140.5
        20        49    -362.7      25.8
         8        83     285.3    -286.7
        31        66     143.1    -165.3
        77        67    -497.3     484.1
        52        90    -248.5    -639.2
        57        30    -431.9     178.6
        65        18       344    -528.4
        12        85    -519.8     267.4
        86        20      11.4    -349.8
         2        66     168.1    -640.7
        83         1     -42.4    -274.7
        19        17       647    -781.1
         6        16    -160.6     -25.7
        45        58     763.4    -885.5
        75        23     -85.3      -6.9
         7        46    -195.9     111.9
        17        56    -123.1      71.3
        74        47    -172.3      99.3
        47        89     329.1    -348.7
        39        62     137.3    -141.1
        76        38       -22     -64.9
        98        51     -90.4      64.7
        88         6     -49.2    -191.3
        50        13      45.1    -290.1
        82        40    -343.2    -220.7
        75        13     334.1    -378.2
        45        84     382.8    -439.5
        97        18    -121.1      31.4
        16        73     110.5    -158.1
        31        51     -95.9     -97.4
        40        35     153.5    -385.7
        47        10      74.5    -118.5
        12        94        37    -282.7
         4        27    -476.9     460.9
        38        35     350.8    -453.4
        19         4     512.5    -568.6
        87        18     -16.3     -75.4
        33        73     219.4    -353.3
        99        75        43       -68
        62       100     649.2    -726.3
        68        76    -343.5     269.1
        43        66    -186.4    -230.2
         9        20     -22.7    -302.9
         6        52    -171.3      49.9
         3        61     -45.8     -43.8
        72        33    -744.6     637.1
        88        32     460.5    -557.5
        24        85    -608.6     342.5
        62        63    -191.1     137.5
        14        78    -227.2    -116.6
        67        13     336.5    -370.7
        14        52    -431.3    -110.6
        92        50     310.1    -477.7
        44        16     133.3    -139.2
        28        98      39.8     -56.9
        55        80      17.5    -125.7
        42         2     236.4    -529.5
        22         4     215.9    -376.1
        96        17    -188.7      -309
        38        55     342.8    -388.8
        48        93     409.9    -597.8
        48        25     571.1    -686.5
        32        64    -644.9     464.6
        61        89       402    -559.2
        71        24      66.1    -674.2
