         i         j       pij       pji
        65         8       -90       -90
       100        23       -90       -90
        27        94       -90       -90
        17        44       -90       -90
        97        22       -90       -90
        50        92       -90       -90
        75         4       -90       -90
        72        97       -90       -90
        10        38       -90       -90
        85        15       -90       -90
         9        96       -90       -90
        72        30       -90       -90
        92        89       -90       -90
        12        36       -90       -90
        30        11       -90       -90
        58         8       -90       -90
        57        26       -90       -90
        48         1       -90       -90
        97        74       -90       -90
        56        50       -90       -90
        47        66       -90       -90
        17        83       -90       -90
        32        78       -90       -90
        31        55       -90       -90
        96        78       -90       -90
        44         7       -90       -90
        65        25       -90       -90
        69        22       -90       -90
        32        77       -90       -90
        34        47       -90       -90
        35        82       -90       -90
        72        91       -90       -90
        31        76       -90       -90
        70        29       -90       -90
        93        38       -90       -90
        67        42       -90       -90
        15        26       -90       -90
         3        58       -90       -90
        84        68       -90       -90
        34         4       -90       -90
       100        66       -90       -90
        86        35       -90       -90
        77        29       -90       -90
        85        98       -90       -90
        58        78       -90       -90
         5        54       -90       -90
        14        35       -90       -90
        27        28       -90       -90
        12        29       -90       -90
        36        35       -90       -90
        22        50       -90       -90
        23        50       -90       -90
        78         7       -90       -90
         7        41       -90       -90
        38        20       -90       -90
        27        16       -90       -90
        48        39       -90       -90
        97        37       -90       -90
        37        44       -90       -90
        32        95       -90       -90
        25        60       -90       -90
        82        76       -90       -90
        73        55       -90       -90
        93        89       -90       -90
        34        52       -90       -90
        81        24       -90       -90
        71         7       -90       -90
        39        70       -90       -90
        45        35       -90       -90
         6        34       -90       -90
        24        45       -90       -90
        46        53       -90       -90
        59        44       -90       -90
        84        35       -90       -90
        54        64       -90       -90
        46        67       -90       -90
        19        95       -90       -90
        57        65       -90       -90
        67        38       -90       -90
        93        51       -90       -90
        25        13       -90       -90
       100        21       -90       -90
        28        79       -90       -90
        18        71       -90       -90
        39        16       -90       -90
        33        81       -90       -90
        66        99       -90       -90
        29        54       -90       -90
        54        87       -90       -90
        40        85       -90       -90
        80       100       -90       -90
        62        63       -90       -90
        62        94       -90       -90
        43        31       -90       -90
        90        73       -90       -90
        79        88       -90       -90
        61        73       -90       -90
        66        49       -90       -90
         6         2       -90       -90
