         i         j       pij       pji
         2        21     167.4   -100000
         7         6     179.4   -100000
        13        12    -423.8   -100000
         1        21    -326.7   -100000
         1         6    -165.3   -100000
        16        24     396.2   -100000
         8         6     157.3   -100000
        20        18      -111   -100000
         9         7     -85.8   -100000
        19         9     -92.9   -100000
        16         3     130.3   -100000
        23        17     407.7   -100000
        11         6     407.9   -100000
         6        23      -314   -100000
        11        22     402.1   -100000
         8        16      70.1   -100000
         4        10       0.2   -100000
        12        17     468.4   -100000
        11        25       767   -100000
        21         4     353.9   -100000
        10        20       -31   -100000
        25        14    -745.3   -100000
         5        24     566.7   -100000
         4        15    -344.5   -100000
