         i         j       pij       pji
        84        56      63.9   -100000
        96        72     478.7   -100000
        34        71    -569.5   -100000
        55        77     343.5   -100000
        29         4     370.4   -100000
        23        70      -484   -100000
        95        77     391.5   -100000
        92        85     257.2   -100000
        33        20      41.2   -100000
        60        39    -126.9   -100000
        90        74     387.8   -100000
        29        69     441.9   -100000
        97         2     429.1   -100000
        24         9     625.8   -100000
        91        37    -407.7   -100000
        66        59      18.2   -100000
         8         5    -227.2   -100000
        13        96        43   -100000
        48        81    -511.2   -100000
        55        40     261.4   -100000
        86        81      77.4   -100000
        97        85      83.5   -100000
        51        17    -534.1   -100000
        59        25    -675.6   -100000
        47        88    -211.3   -100000
        58        73      81.4   -100000
        62        33    -175.7   -100000
        10        78    -258.5   -100000
        42        43    -138.5   -100000
        33        97     454.3   -100000
        13        25     208.5   -100000
        21        74    -602.3   -100000
        78        24     -49.7   -100000
        57        82     444.9   -100000
        27        80     414.9   -100000
        14        37      -105   -100000
        60        51      86.8   -100000
        19        12     327.3   -100000
        24        53     320.9   -100000
        84        37      56.6   -100000
        82        49     564.4   -100000
        55        21     903.1   -100000
        64        98    -679.6   -100000
        90         7     202.7   -100000
        39        85     -81.7   -100000
        28        99     360.7   -100000
        41        10     225.9   -100000
        87        28     412.1   -100000
        10        52     552.8   -100000
        27        35        -1   -100000
        40        68     507.8   -100000
        82        74     -57.8   -100000
        97        38     -50.1   -100000
        17        54     113.1   -100000
         1         5      -773   -100000
        37        61         6   -100000
        23        88       7.2   -100000
        85        10    -310.6   -100000
        25         2     686.9   -100000
        65        83        86   -100000
        25        80     521.4   -100000
        86         3     -43.6   -100000
        54         4     373.5   -100000
        50         6    -324.2   -100000
        99        13    -823.9   -100000
        31        97     234.2   -100000
        67         6     431.8   -100000
        43         7     101.8   -100000
        88        83    -467.5   -100000
        38        84    -173.7   -100000
         9        89     196.1   -100000
        29        50     301.1   -100000
        93        55    -371.3   -100000
       100        47     247.3   -100000
        94         5     -90.9   -100000
       100        98    -670.8   -100000
        35        70     200.8   -100000
        64        79     213.7   -100000
        53        58      54.3   -100000
        57        75       935   -100000
        46        94    -331.7   -100000
        48        46    -237.1   -100000
        22        39    -325.9   -100000
        60        48      95.6   -100000
        81        77       462   -100000
        10        12     416.6   -100000
        19        15     -66.1   -100000
        26        99     184.4   -100000
        16        60     101.4   -100000
        58        71     -68.6   -100000
        32        93       389   -100000
        39        11     -15.3   -100000
        88        30      -251   -100000
        44        24    -300.3   -100000
        45        59     137.6   -100000
        36        26       -49   -100000
        63        51       523   -100000
        18        74     159.6   -100000
        76        53      68.6   -100000
