         i         j       pij       pji
        53        57      -8.6     -12.4
        36        13        73     -90.7
        72        99    -122.3      53.2
        56        62      -104      98.4
         6        31     -63.8      36.4
        93        94    -171.8      14.3
        51        63     -28.7      18.5
        32        29     -85.7      61.5
        85       100      95.7     -97.4
        65        41      75.2     -88.2
        91        54     -26.5     -41.6
        68         6     -71.8      39.6
        37        68     -38.6     -27.2
        13        39    -125.9     121.4
        53        58      47.9     -79.3
        86        96     -21.9    -123.7
        47        67        -4     -34.4
        59        36     -24.4       -24
        41        64     -54.4      23.1
        69        94     -31.7     -27.3
        61         3      40.1     -72.9
        93        90    -113.4      77.6
        99        57      -3.1     -17.3
         4        47    -125.9     125.5
        65        52      28.7    -126.7
        39        63      24.2     -29.9
        26        22      17.5       -23
        15        27      14.2     -21.4
        30        40      -9.2      -8.3
        81        85       7.4       -20
        93        98    -172.9     166.8
        96        20     -12.7     -68.1
        71        14     -50.4       6.3
        76        61         5      -6.2
        82        83    -149.2     -76.4
        10        52     -12.5      -1.1
        91        72      46.3     -53.8
         8        82     -11.6       -16
        32        63     -95.5      94.2
        82        97      -3.5       -14
        10        76     -49.6      29.6
        36        57      28.2     -43.8
        40        39     -71.1      46.4
        90        41     -20.2      -9.2
        12        54      78.5    -126.9
        36        56      80.9     -87.4
        18        19       -40      20.6
        16        87      23.3     -40.4
        63        71      29.9     -31.5
        27        50     -33.2     -59.8
        88        38     -15.5       9.1
        79        56      31.9     -58.7
        10        68      13.4     -26.2
        23        84       2.4     -50.1
         3        11     -55.4        45
        98        48      23.7     -29.5
        70         3     -48.6        46
         5        83    -107.5      88.5
        73        31     -53.6     -11.4
        87        86     -26.7        -2
         6        57      -1.9     -20.5
        92        10     104.6    -115.6
        11        21      -5.6      -8.1
        32        81     -64.1      61.3
        79        42     -84.1      66.1
         5        10     -49.7      14.1
         9        74      20.3     -50.8
         1       100     152.2    -167.5
        60        41       -45        36
        37         9     -76.6      29.4
         2        43     -54.5        14
        74        26     -78.4      59.9
        26        95       5.3       -34
        99        67     -20.9      11.6
        86        60      45.7     -51.7
        68        88     -76.5      70.4
        95        27      -0.8      -7.6
        28        27     -15.3     -20.7
        45         5     103.4    -116.3
        35        43     -19.1      -5.4
        17        53     -62.9      54.5
        66        48     -96.5        71
        25        91     -68.3      47.5
        78        23      -9.1      -4.3
        57        44     -23.5       7.1
        24        61     -73.7      59.1
        80        39    -183.4     181.4
        43        91     -36.1      25.4
        21        46      55.2     -65.3
        67        18      22.3     -22.4
        89        53     -53.9      34.9
        28         7       5.8     -79.9
        12        23      -1.2     -60.4
        44        34      15.9     -83.9
        89        75      14.1     -17.9
        55        30     -77.3        41
        33        82      28.7     -46.3
        61        49      34.3     -38.8
        76        77      68.6     -92.1
