         i         j       pij       pji
        16         7         0         0
         6        18         0         0
         8         7         0         0
        14         2         0         0
        22         8         0         0
        11        23         0         0
        13         4         0         0
         5         2         0         0
         6         9         0         0
        17        25         0         0
        15        21         0         0
        24        17         0         0
        12        11         0         0
        12        21         0         0
         4        20         0         0
         1        25         0         0
         3        10         0         0
        19        12         0         0
