         i         j       pij       pji
        74        51     -67.4        67
         7        49         0         0
         3        81       -10       -10
        23        60     100.7   -100000
        75        63       -10       -10
         8        62     -34.1      27.2
        99        51       -10       -10
         6        40       -10       -10
        60        72      -1.8   -100000
        31        61     -49.5   -100000
        65        36       -10       -10
        96        28       -10       -10
        87        90       -10       -10
        27        48      69.3   -100000
        81         2       -10       -10
        86        76     -14.1   -100000
        12        59       -10       -10
        81        45     -70.2      67.1
        39        18      42.4   -100000
        99        52       -10       -10
        61        30       -14   -100000
        79         3       -10       -10
        59        56       -10       -10
        96        84      60.8     -81.7
        47        97      84.6   -100000
        15        28     -23.5   -100000
         1        49       -10       -10
        64        61         0         0
        26        94       -10       -10
        80        83         0         0
        36        51      46.4   -100000
        91        28     -63.8   -100000
        96        94       -10       -10
        82        93         0         0
        84        23     -40.6   -100000
         2        37       -10       -10
        78        31      31.3   -100000
         1        11     -59.6      49.2
         8        47     -45.5   -100000
        22        98         0         0
        81        96     -66.1   -100000
        55        95         0         0
         4        95       -10       -10
        78        44     -21.3      18.1
        26        47      39.7   -100000
        67        34         0         0
        76        30         0         0
        30        37       -10       -10
        95        33     -99.3   -100000
         1        66       -10       -10
        10        23     -53.7   -100000
        65        83     126.6   -100000
        85        51         0         0
        73        37         0         0
        28         1      78.6   -100000
         1        80      62.1       -74
        12        24         0         0
        71        46      35.4     -43.8
        11        53      34.7     -37.2
        56        64     -52.4      51.6
        14        75       -10       -10
        66        32       -10       -10
        11         5       -10       -10
        66        75    -102.3   -100000
        50        95         0         0
        57        52         0         0
        77        83       -10       -10
        95        35       -10       -10
        21        29       -10       -10
        90         8         0         0
        29        23         0         0
        48        97       -10       -10
        41        33     -55.6   -100000
        98         9         0         0
        50        26    -132.6   -100000
        25        90     -85.9      81.1
        46        10       -10       -10
        21        88         0         0
        56        20         0         0
        85        13      78.6   -100000
        59        54       -10       -10
        47        69         0         0
        98        71       -10       -10
        64        16         0         0
        92         3        67     -85.5
         3        40       0.6   -100000
        18        41         0         0
        34        56      50.6   -100000
        19        16         0         0
        17        93      22.2   -100000
        43        33       -94   -100000
         8        38       -10       -10
        42        36       -10       -10
        95        68       -10       -10
        70        77         0         0
        89       100         0         0
        28       100     144.6   -100000
        17        24       -10       -10
        49        58      87.2   -100000
