         i         j       pij       pji
        22        72     140.8   -100000
        29        60      2854   -100000
        65        55     314.2   -100000
        27        23    1563.7   -100000
        27        12    2958.5   -100000
        68        21     820.2   -100000
        34        31    -251.2   -100000
        18        42    1527.6   -100000
        34        36   -1930.9   -100000
        76         7     -2214   -100000
        11        28   -1152.9   -100000
        13         8       379   -100000
        53        24    1191.4   -100000
         7        50   -2810.9   -100000
         5        28     239.7   -100000
        54        47     305.2   -100000
        60        81   -1358.9   -100000
        71        50     430.6   -100000
        31        83   -2459.5   -100000
        46        11    2712.7   -100000
        33        21    1302.1   -100000
        44        85    -265.9   -100000
        66        89    1120.1   -100000
        43        95    1958.2   -100000
        42        99   -2100.1   -100000
        89        87    1164.3   -100000
        69        52    2232.5   -100000
        18        58    1513.2   -100000
        53         4       -99   -100000
        63         4    1119.1   -100000
        35        83     654.5   -100000
        19        21    1267.9   -100000
        59        82   -1661.9   -100000
        53        44     645.9   -100000
        52        86   -2760.8   -100000
        55        74    -872.8   -100000
        70        94    -358.7   -100000
        55        63   -1010.6   -100000
        22        15    2328.6   -100000
        83        29     -2226   -100000
        28        63   -2100.4   -100000
        58        74   -1189.9   -100000
        39        74    -820.7   -100000
        35        63    -719.9   -100000
        20         8       467   -100000
        45        90   -1832.3   -100000
        38        76    1225.5   -100000
       100        19       873   -100000
        67        65     803.3   -100000
        95        67   -3220.8   -100000
        10         4     -1388   -100000
        42        61   -1014.3   -100000
        29        80    2346.2   -100000
        44        26     -1928   -100000
        51        26   -1117.6   -100000
        92        48    1818.2   -100000
        67        75    1564.9   -100000
        37        24       522   -100000
         2         7   -1113.1   -100000
        20        17    1381.5   -100000
        23        99   -1218.6   -100000
        83        54    -836.4   -100000
        34        82   -3208.5   -100000
        18        25    2521.8   -100000
        22        27       173   -100000
        21        71      -169   -100000
        58        89     146.2   -100000
        66        48      1874   -100000
        73        96    -387.4   -100000
        41        54     -1274   -100000
        40        88    -375.3   -100000
        54        93     -1821   -100000
        51         3    2634.6   -100000
        19         5     584.3   -100000
        84         4    -357.5   -100000
         8        52     370.5   -100000
        49         5    1130.8   -100000
        19        13     837.1   -100000
        49        45    1125.2   -100000
         3        78    -417.6   -100000
        39        97    1007.7   -100000
        36        96   -1222.7   -100000
        17        64   -1775.9   -100000
        32        14    -630.4   -100000
        30         2    2090.7   -100000
        56        68    -464.9   -100000
        27         6     344.3   -100000
        43        70    1778.7   -100000
        14        87    1705.3   -100000
         9        63   -2400.4   -100000
        33         1     531.3   -100000
        77        58     -1500   -100000
        68        88       686   -100000
        79        38     -1663   -100000
        98        15    2118.3   -100000
        16        99     414.4   -100000
        57        84     -1540   -100000
        92        91    -304.8   -100000
         5        62   -1851.4   -100000
