         i         j       pij       pji
        35        44       -10       -10
        17        14       -10       -10
        25        24       -10       -10
        25        47       -10       -10
        13        20       -10       -10
        46        43       -10       -10
        42         2       -10       -10
        38        12       -10       -10
        31        33       -10       -10
        37        49       -10       -10
        38        30       -10       -10
        46        39       -10       -10
        38        29       -10       -10
        36         9       -10       -10
         9        38       -10       -10
        15        43       -10       -10
         8         7       -10       -10
         7        32       -10       -10
         5        21       -10       -10
         3        50       -10       -10
        13        44       -10       -10
         1        50       -10       -10
         8        33       -10       -10
        32        24       -10       -10
        23        29       -10       -10
         7        49       -10       -10
        21        15       -10       -10
        38        37       -10       -10
         9        20       -10       -10
        19        16       -10       -10
        28        25       -10       -10
        50        32       -10       -10
        47         2       -10       -10
        48        34       -10       -10
        11         5       -10       -10
        18        47       -10       -10
        48        49       -10       -10
        20        21       -10       -10
        27        31       -10       -10
        32         6       -10       -10
         2        19       -10       -10
        41        11       -10       -10
        19         4       -10       -10
         1        14       -10       -10
        40         2       -10       -10
        14        45       -10       -10
        23        22       -10       -10
        26        44       -10       -10
        10        25       -10       -10
