         i         j       pij       pji
        49        41         0         0
        21        38         0         0
        39        31         0         0
        24        26         0         0
        11        22         0         0
        14        44         0         0
         9        24         0         0
        33         6         0         0
        44         8         0         0
        41         7         0         0
        44         3         0         0
        44        19         0         0
        30         6         0         0
        40        43         0         0
        23         3         0         0
        21        45         0         0
        25        34         0         0
        36        31         0         0
         4        37         0         0
        35        50         0         0
        20        48         0         0
        16        42         0         0
        18        30         0         0
         5        31         0         0
        25        24         0         0
         2        31         0         0
        28        22         0         0
        22        21         0         0
         6        47         0         0
        20        25         0         0
        28        18         0         0
        37        32         0         0
         4        10         0         0
        37        48         0         0
        46        14         0         0
        35        37         0         0
        15         6         0         0
        16        31         0         0
        41        44         0         0
        29        16         0         0
        24        17         0         0
        42        30         0         0
        12        16         0         0
         1        13         0         0
