         i         j       pij       pji
         1        40    -368.5   -100000
        50        30     268.9   -100000
        37         2     936.2   -100000
         7         5       9.7   -100000
        20        26     181.5   -100000
        37         1     377.4   -100000
        32        47    -528.2   -100000
        10        35      56.5   -100000
        40        46      82.6   -100000
         6        24     210.4   -100000
        27        24     716.5   -100000
        46        25     352.4   -100000
        13        12    -636.3   -100000
        45        20     632.3   -100000
        14        39    -141.8   -100000
        27        28      78.9   -100000
        16         9     116.5   -100000
        47        20     484.9   -100000
        12         9    -441.5   -100000
        11        15      34.9   -100000
        37        43     658.5   -100000
         2        41    -466.9   -100000
        48         3    -922.6   -100000
        46        47    -378.6   -100000
        50        13     659.9   -100000
        27        39     -42.3   -100000
         6         7    -281.8   -100000
        34         3     700.8   -100000
        45        16     249.6   -100000
         4        26     273.4   -100000
        33        12     532.5   -100000
        40        15    -162.2   -100000
        22        15    -195.9   -100000
        19        28      -154   -100000
        14        44      96.7   -100000
         6        29    -114.1   -100000
        15        24     593.5   -100000
        34        27     -79.8   -100000
        15        42    -184.5   -100000
        17        36    -816.4   -100000
        17        45    -750.1   -100000
        35        21    -217.9   -100000
        21        49      25.4   -100000
        10        32     115.1   -100000
        31        25     802.1   -100000
        16        18       4.3   -100000
        23        19      55.5   -100000
         8        21     107.3   -100000
        41        38    -153.1   -100000
