         i         j       pij       pji
        45        28         0         0
        44        27         0         0
        28        36         0         0
        38        11         0         0
        23        16         0         0
        42        45         0         0
        29        16         0         0
        42        47         0         0
        50        26         0         0
         7        22         0         0
        24         1         0         0
        34        50         0         0
         5        36         0         0
        17        13         0         0
         2        30         0         0
        27        21         0         0
        19        29         0         0
        19        31         0         0
        33        47         0         0
        30        29         0         0
        16        12         0         0
        15        21         0         0
        37        46         0         0
        34        10         0         0
         7        41         0         0
        48        17         0         0
        35        43         0         0
        25         1         0         0
        26        46         0         0
        18         6         0         0
        22         9         0         0
        47        39         0         0
         9         8         0         0
        17        25         0         0
         5        14         0         0
        50        20         0         0
        35         4         0         0
         8        40         0         0
         4        32         0         0
         3        49         0         0
