         i         j       pij       pji
        40        26         0         0
        49         6         0         0
         8        36         0         0
        44        42         0         0
        29        42         0         0
        34        18         0         0
        39        11         0         0
        45        12         0         0
        40        15         0         0
         4        45         0         0
        37        22         0         0
        24         8         0         0
        25        32         0         0
        47        16         0         0
         9        45         0         0
        23        16         0         0
        33        16         0         0
         7        11         0         0
         3        41         0         0
        46        44         0         0
         6        15         0         0
        30        11         0         0
        11        18         0         0
        32        36         0         0
        17        21         0         0
        24        26         0         0
        43        50         0         0
        14         2         0         0
        12        23         0         0
        29         4         0         0
        38        19         0         0
        10        50         0         0
        41        35         0         0
        17         9         0         0
        13         8         0         0
        27        37         0         0
         3        15         0         0
        28        19         0         0
         3        48         0         0
        28        14         0         0
         5        19         0         0
         1        20         0         0
        43        40         0         0
         1        37         0         0
        31        19         0         0
