         i         j       pij       pji
        64        76         0         0
        95        52         0         0
         9        72         0         0
        81        82         0         0
         9        91         0         0
        76        90         0         0
        52       100         0         0
        65        44         0         0
         5        94         0         0
        41        84         0         0
        11        46         0         0
        77        26         0         0
        29         5         0         0
         1        92         0         0
        81        47         0         0
        43        89         0         0
        18        75         0         0
        22        78         0         0
        48        84         0         0
        63        67         0         0
         3        79         0         0
        74        13         0         0
        24        51         0         0
        96        87         0         0
        37        90         0         0
        83        33         0         0
        97         2         0         0
        85        63         0         0
        63        54         0         0
        82        75         0         0
        53        41         0         0
        48        29         0         0
        43        38         0         0
        32        49         0         0
        36        16         0         0
        69        62         0         0
        73        85         0         0
        57        69         0         0
        84        19         0         0
        47        17         0         0
        45        14         0         0
       100        50         0         0
        54        99         0         0
        78        96         0         0
        37         9         0         0
        88        31         0         0
        63         8         0         0
        67        20         0         0
        29        71         0         0
        13        12         0         0
        28        86         0         0
        24        79         0         0
         2        68         0         0
        71        98         0         0
        61        97         0         0
        96        73         0         0
        60        37         0         0
        83        39         0         0
        74        59         0         0
        17        61         0         0
        76        11         0         0
        85        88         0         0
         7        35         0         0
         6         5         0         0
        18        59         0         0
        34         8         0         0
        99        30         0         0
        21       100         0         0
        59        28         0         0
        46        67         0         0
        10        41         0         0
        14         1         0         0
        38        37         0         0
         3        54         0         0
        50        26         0         0
         7         2         0         0
        36        33         0         0
        69        44         0         0
        56         4         0         0
        45        36         0         0
        98        49         0         0
        56        75         0         0
        40        20         0         0
        13        55         0         0
        60        23         0         0
        25        52         0         0
         1        27         0         0
        93        70         0         0
        95        58         0         0
        16        42         0         0
        25        70         0         0
        95        80         0         0
        57        15         0         0
