         i         j       pij       pji
        20         1       -90       -90
        31        24       -90       -90
        49        38       -90       -90
        48        37       -90       -90
        24        48       -90       -90
        48         5       -90       -90
        11        26       -90       -90
         2        14       -90       -90
        36         7       -90       -90
        27        31       -90       -90
        33        34       -90       -90
        12        38       -90       -90
         3        42       -90       -90
        38         4       -90       -90
        44         2       -90       -90
        37        20       -90       -90
         8        11       -90       -90
         9        42       -90       -90
        39        49       -90       -90
        41        50       -90       -90
        40        21       -90       -90
        16        18       -90       -90
         3        26       -90       -90
        35        49       -90       -90
        14        15       -90       -90
         5        29       -90       -90
        32        29       -90       -90
         9        43       -90       -90
         9        10       -90       -90
        30         5       -90       -90
        50        25       -90       -90
         2        45       -90       -90
        33         6       -90       -90
         7        12       -90       -90
        21        18       -90       -90
        16        46       -90       -90
        47        43       -90       -90
        41        43       -90       -90
        19        16       -90       -90
        40         2       -90       -90
        28        36       -90       -90
        32         6       -90       -90
        31        22       -90       -90
        17        15       -90       -90
        13         3       -90       -90
        18        23       -90       -90
