         i         j       pij       pji
         9        13       -90       -90
        21         8       -90       -90
        18        15       -90       -90
         2        20       -90       -90
        16        15       -90       -90
        24        20       -90       -90
        12        18       -90       -90
         8        13       -90       -90
        23         3       -90       -90
         1         5       -90       -90
         2        22       -90       -90
         6        20       -90       -90
         8        17       -90       -90
         8        10       -90       -90
         5         6       -90       -90
        19        14       -90       -90
        25         9       -90       -90
         8        11       -90       -90
        14        18       -90       -90
         3         7       -90       -90
        23         4       -90       -90
