         i         j       pij       pji
        17        14       -10       -10
        16         4       -10       -10
        15        23       -10       -10
        42         7       -10       -10
        11        12       -10       -10
        36        31       -10       -10
        44        48       -10       -10
         1        35       -10       -10
        40        21       -10       -10
        16         6       -10       -10
        29        35       -10       -10
        46        29       -10       -10
         2        20       -10       -10
        30        19       -10       -10
        35        47       -10       -10
        24        29       -10       -10
         1        49       -10       -10
        12        32       -10       -10
        46         5       -10       -10
        31        46       -10       -10
        42         3       -10       -10
         9        33       -10       -10
        23        26       -10       -10
        38         3       -10       -10
        10        35       -10       -10
        34        14       -10       -10
        34        41       -10       -10
         9         7       -10       -10
        21        16       -10       -10
        44        24       -10       -10
        37        27       -10       -10
        23        32       -10       -10
        27        26       -10       -10
         5        37       -10       -10
         8        30       -10       -10
        34        24       -10       -10
        39        40       -10       -10
        31        22       -10       -10
        28         5       -10       -10
         8        24       -10       -10
         1        38       -10       -10
        11        45       -10       -10
         1         2       -10       -10
        28        40       -10       -10
        43         8       -10       -10
        16        18       -10       -10
        50        34       -10       -10
        25        13       -10       -10
        13         4       -10       -10
