         i         j       pij       pji
         3        86      17.7   -100000
        98        34         0         0
        33        60         0         0
        61        21     102.7   -100000
       100        57       -10       -10
        78        11       8.1   -100000
        88        40     -35.4     -32.6
        28        81         0         0
        38        47        78   -100000
         4        13       7.1   -100000
        57         5       -10       -10
        83        17         0         0
        73         7       -10       -10
        50        18    -152.8     131.2
        94        16         0         0
        23        43       2.4   -100000
        80        54         0         0
        17        26         0         0
        74        82       -10       -10
         8        98     -75.7   -100000
         7        96       -10       -10
        78        45         0         0
        80        74       -10       -10
        74        41       -10       -10
        48        83         0         0
        36        14      24.3   -100000
        68        37    -108.1     -15.5
        85        79       -10       -10
        93        29     -83.4       2.9
         6        18     -58.4   -100000
        55        96      15.5   -100000
        21        16         0         0
        20        50         0         0
        55        15     -67.8   -100000
        58        32       -10       -10
        42        10      69.7    -120.9
        25       100       -10       -10
        41         2         0         0
        36        77      74.3    -104.8
        80        76     -85.9      62.6
        11        44     -25.2   -100000
         6        37         0         0
         2        31     -90.4     -17.7
        75        30     -38.8     -62.5
         8        91         0         0
        19        27       -10       -10
        53         9       -10       -10
        49        30       -10       -10
        60        26      76.3    -116.7
        16        32      34.6   -100000
        62        43       -10       -10
        30        71       -10       -10
        12        89    -117.9      -148
        78        62       -10       -10
        84        41       -10       -10
       100        24       -16   -100000
        10        34         0         0
        74        79     -48.8   -100000
        15        16      56.9     -71.8
         6        76     -32.6      21.5
        91        43         0         0
        29        19         0         0
        95        76         0         0
        17        86         0         0
        39        11      36.9   -100000
         6        63     -27.2   -100000
       100        66       -10       -10
         4        25       -10       -10
        31         3       -10       -10
         1        95       -10       -10
        95        42         0         0
        96        80         0         0
        45        30       -10       -10
         7        12     -29.7   -100000
        92        90       -10       -10
        45        36      28.6   -100000
        69        34      87.4   -100000
        19        72       -10       -10
        82        19    -100.3      53.1
        22        94      35.8     -37.4
        52        61         0         0
        87        29       -10       -10
        53        26      46.5     -55.5
        89        25       -10       -10
         3        47      35.4     -55.6
        51        95     -57.7     -42.8
        31        46         0         0
        35        50       -10       -10
        97        38       -10       -10
        81        10        45   -100000
        53        99         0         0
        65        28       -10       -10
        44        88         0         0
        98        70       -10       -10
        96        90     -96.7      81.2
        44        67         0         0
        59        96     -27.8    -119.6
        64        23       -49     -29.4
        46        56       -10       -10
