         i         j       pij       pji
         7        12       -10       -10
        15        24       -10       -10
        33        46       -10       -10
        29        26       -10       -10
         5        43       -10       -10
        28         1       -10       -10
        33        29       -10       -10
        30        32       -10       -10
        45        26       -10       -10
         8         7       -10       -10
        13        18       -10       -10
         5         1       -10       -10
        40        50       -10       -10
         7        49       -10       -10
        19         6       -10       -10
        16        49       -10       -10
        43        38       -10       -10
        22        20       -10       -10
        38         7       -10       -10
        50        19       -10       -10
        40        44       -10       -10
        45        47       -10       -10
         3         9       -10       -10
        16         9       -10       -10
        11         6       -10       -10
         8        19       -10       -10
        32         5       -10       -10
         8        15       -10       -10
        34         2       -10       -10
         2         8       -10       -10
        24        41       -10       -10
        14        23       -10       -10
        10         3       -10       -10
        29        27       -10       -10
        26        38       -10       -10
        47        31       -10       -10
        49        14       -10       -10
        38        21       -10       -10
        46        20       -10       -10
        28        37       -10       -10
         1        42       -10       -10
        45        39       -10       -10
        48        15       -10       -10
        36        21       -10       -10
        25        13       -10       -10
        17        18       -10       -10
        10        35       -10       -10
         4        13       -10       -10
         4        10       -10       -10
