         i         j       pij       pji
        10         4         0         0
        12        14         0         0
        14        20         0         0
        17        20         0         0
         8        14         0         0
        14         7         0         0
        18         5         0         0
         9        20         0         0
        22        21         0         0
        22        25         0         0
         7        24         0         0
        25         6         0         0
        22        17         0         0
        10         1         0         0
         5        21         0         0
         4        18         0         0
        13        21         0         0
         2         7         0         0
        10        11         0         0
        23         9         0         0
         4         3         0         0
         9        15         0         0
        19         7         0         0
         4        16         0         0
