         i         j       pij       pji
        35        94     128.9    -134.8
        19        96       -90       -90
        40        81       -90       -90
        68        86    -537.1   -100000
        87         5         0         0
        90        20         0         0
        79        93    -303.2     157.2
        30        47     427.5    -500.9
        79        18    -357.5     351.9
        56        19    -127.9      46.1
        70        38      95.4   -100000
        25         1     680.8   -100000
        88        66         0         0
        75        37    -521.5   -100000
        87        23     685.4   -100000
        20        67         0         0
        74        36     381.3   -100000
        38        84         0         0
        93        26     177.5    -246.7
        77        60         0         0
        65        88     675.1    -771.1
        68        96    -605.8     492.3
        51        59    -283.3     242.2
        53        73     163.4    -449.9
        42        53     139.5    -255.2
        67        95       -90       -90
        86        43       -90       -90
        33        24       -90       -90
        68        17    -625.9     590.4
        18        71       190   -100000
        80        90    -784.7     688.6
        63        48     444.7    -445.6
        70        56       -90       -90
        36        67    -614.1   -100000
        76        25         0         0
        32        24     -74.4   -100000
        92         7       -90       -90
         7        14     366.4    -394.9
         4        65    -760.2     736.8
        16         9      13.5    -116.9
         3         6     621.5    -698.4
        44        46       -90       -90
        48         9         0         0
        56        37       -90       -90
        83        39     306.2   -100000
        73        34     355.7      -358
        38        64     282.3   -100000
        82        19         0         0
        63        54         0         0
        99        52       135   -100000
        78        90         0         0
        15        53     -64.7   -100000
        13        53     294.4   -100000
         5        66     779.7   -100000
        57        81       -90       -90
        98        67         0         0
        51        23         0         0
         6        67    -623.4   -100000
        26         4       -90       -90
        99        97    -273.7     -43.4
        63        62        31   -100000
        85        61         0         0
        57        50     779.7   -100000
        62        86         0         0
        23        82    -443.1       418
        18        11       192    -255.6
        22        72    -383.5   -100000
        28        25    -377.2     343.7
        20        32         0         0
        56        10         0         0
        35        34     583.9    -588.5
        69        32    -886.2   -100000
        17        81      98.8    -120.5
        19        97       269   -100000
        54        25         0         0
        68        89       -90       -90
        43         3       -90       -90
        85        59         0         0
        37        39     192.8   -100000
        61        73     -32.5   -100000
        77        29    -245.8   -100000
        69        77    -383.4     316.2
        27        55       -90       -90
        94        44         0         0
        72        18    -178.8   -100000
        47        32    -900.7   -100000
        26       100       -90       -90
        31        92         0         0
        83        14     291.5    -340.3
        45        72       -90       -90
        58        99         0         0
        13        41       -90       -90
        37        91     393.6   -100000
        27        53       -90       -90
        22         2         0         0
         8        43    -149.5     126.3
        91        21         0         0
        66        12       -90       -90
        49        47       -90       -90
