         i         j       pij       pji
        86        16     280.1    -295.2
        14        78     852.2   -1104.6
        42        33   -2502.4    2378.8
        60        88    -153.7      30.5
        14        80     306.2   -1165.1
        82        69   -1395.9    1378.8
        27        10    2694.6   -2810.7
        20        26    1408.3   -1784.4
        17        81    -104.9    -715.9
        11         9    -835.5    -218.1
        41         5   -2516.9      2479
        92         1    -502.6     349.4
        33        48    2123.9   -2613.2
        68        81    2079.4   -2350.4
        90        85   -1163.7     852.9
        10        37   -2474.5      1830
        70        69   -1832.6    1748.1
        77        26   -1600.7     767.2
        30        59    1003.2   -1452.7
        11        84   -1207.9     957.8
        31        40     529.5    -655.8
        21        52    -893.6    -417.9
        88        28     340.6    -413.2
        17        50     523.2      -681
        19        36     -22.2    -217.6
        14        51     113.5   -1000.2
        61        35     262.1    -555.7
        19        49    -740.6     293.9
        88        74   -1365.7    1031.8
        77        43    -661.1      43.6
        23        44       213    -823.2
        94        39     779.7    -895.3
        26        96     580.6   -1482.3
        98        77    1735.3     -1885
        12         1   -2049.7    1460.1
         1        99     -52.3      -7.9
        24        29      -132    -592.9
        23        69    -944.2     738.6
        64        29     386.6    -684.6
        19        14     412.9    -652.2
        61        34     613.4     -1593
        10        20   -3027.8      1989
        72         6    -337.9      64.9
        56        32    -984.9     502.1
        60        11    1044.3   -1387.9
        31        48    1465.5   -2087.2
        76        65   -1566.4    1484.8
        79        26    -880.2     685.5
        59        77       876     -1458
        49        73     981.2   -1741.9
        78        47    -721.4     184.9
        78        55   -1670.1    1605.1
        17        48       322    -699.4
        95        48    1678.5   -1851.9
        13        46    -777.8     109.3
        24        62    -118.2    -417.9
        39        86     104.7    -401.1
        10        99   -2829.1    2444.5
        45        53   -1114.7     319.6
         7        41    1476.9   -1544.6
        88        31      -660     170.3
        31        69      -642     370.4
        66        75    -166.2     154.2
        23        26     377.1    -610.8
        64        20    -116.9    -239.9
        59        22   -1997.8    1230.6
        95        85     977.4   -1146.7
        91        36      -152    -230.8
        56         1      -910       695
        27         3     637.5    -770.4
        75        84    1524.7     -1564
        56        89     127.5      -164
        62         6    -155.8    -114.2
        16         5   -2038.4    1828.5
        26        47     266.6    -590.7
        71         8     410.5    -559.1
        67        61      83.4    -359.5
        39        47     750.4    -822.5
         3        87    1956.3   -2038.1
        33        63    -619.2     112.1
        46        31   -1385.4    1091.2
        59         2   -1814.8    1589.7
        38        65    -883.2     185.4
        16        97   -1634.9    1427.6
        61        66    -179.2      64.1
        87        21   -1192.7    -139.9
         4        19     139.8      -316
        83        17     220.8    -241.7
        15        27   -2026.6    1861.5
        56        18     387.6    -495.5
        92        57    1103.3   -1347.4
         5        71    2032.1   -2258.4
        45        51    -338.9      11.9
        76        87     779.8    -807.6
        58        61   -1429.9     502.9
        80       100     -2151    1855.9
        68        93    -893.7     403.4
        54        19      80.3      -406
        45        25     719.5    -745.1
