         i         j       pij       pji
        92        63      16.8   -100000
        55        26     -12.6   -100000
        95        44        39   -100000
        76        45     -35.9   -100000
        76        38      15.2   -100000
        60        22     -56.3   -100000
        69        91     103.6   -100000
        14        43       105   -100000
        45        37        94   -100000
        61        15      -6.3   -100000
        19        59     -53.1   -100000
        15        13      88.1   -100000
        81         7       -16   -100000
        24        35      -8.6   -100000
        75        10      45.4   -100000
        16        21     -20.5   -100000
        55        89      46.7   -100000
        44         2     -27.9   -100000
        46        98     -49.3   -100000
        23        58     123.1   -100000
        62        77     117.9   -100000
        12        43      77.3   -100000
        39        23      33.2   -100000
        61        46      40.7   -100000
        75        72     -30.5   -100000
        31        40      35.8   -100000
         8        46      14.7   -100000
        75        89     111.8   -100000
        36        35     107.9   -100000
        33         9      60.5   -100000
        97        22     -26.5   -100000
        18        33       -46   -100000
         4        23     -81.7   -100000
        96        35      15.3   -100000
        22        62     -44.7   -100000
         9        92     -79.8   -100000
        17       100      33.5   -100000
        66        74      21.5   -100000
        16        10      57.1   -100000
        15        94      30.6   -100000
        20        42     -93.9   -100000
        53        60        57   -100000
        80        63    -149.5   -100000
        30        10      52.9   -100000
        29        83     -22.5   -100000
        99        43      57.7   -100000
         9        60      60.6   -100000
        64        77       101   -100000
        59        44      55.7   -100000
        41        58        96   -100000
        82        30      18.9   -100000
        45        82        13   -100000
        93        14    -165.6   -100000
        15        43      71.8   -100000
        71        23      -8.9   -100000
        89        98    -115.9   -100000
       100         6     -94.4   -100000
        28        39       5.2   -100000
        71        34      34.4   -100000
        28        74     118.9   -100000
        57        55      31.4   -100000
        91        96     -33.3   -100000
         4        50       -32   -100000
        98        66      66.1   -100000
        20        11     -52.9   -100000
        40        51       0.7   -100000
        21         2      -9.8   -100000
        64        29     -16.7   -100000
        79        44     -15.9   -100000
        35        98     -83.2   -100000
        77        45    -146.8   -100000
        32        95    -111.1   -100000
        62       100     131.3   -100000
         3        92    -103.4   -100000
        40        12       -25   -100000
        55        20      -9.5   -100000
         5        38      56.9   -100000
        83        81      49.4   -100000
        70        30    -113.8   -100000
         1        16       -90   -100000
        87        42     -70.4   -100000
        65        43      87.4   -100000
        38        48      78.3   -100000
        33        25     133.2   -100000
         1        52    -112.7   -100000
        86        99     -20.9   -100000
        32        49     -29.3   -100000
        70        90     -94.9   -100000
        54        14    -112.3   -100000
        98        78      30.1   -100000
        67        59       -62   -100000
        73        31     -28.9   -100000
        27        68     106.5   -100000
        45        56     100.1   -100000
        75        85      20.9   -100000
       100        68     -45.9   -100000
        47        50      64.4   -100000
        88        76      -7.2   -100000
        84        18     -16.8   -100000
