         i         j       pij       pji
        13        49         0         0
        49         8         0         0
        14         4         0         0
        17         6         0         0
        44        49         0         0
        10        20         0         0
        35        43         0         0
        46        45         0         0
        18        48         0         0
        22        34         0         0
         1        39         0         0
        18        44         0         0
        27        49         0         0
        30        25         0         0
         8        42         0         0
        27        20         0         0
        40        27         0         0
        29         6         0         0
        13        26         0         0
        47        23         0         0
        47        31         0         0
        15        45         0         0
        27        32         0         0
        37        34         0         0
        37        15         0         0
        33        18         0         0
         9        17         0         0
        45        41         0         0
         4        35         0         0
        42        50         0         0
        42        37         0         0
        17        47         0         0
        21         2         0         0
        20        11         0         0
        31         3         0         0
        17        36         0         0
        30        49         0         0
        41        28         0         0
         6        38         0         0
        47        19         0         0
        38         7         0         0
         1        24         0         0
        47        12         0         0
         6        16         0         0
         5        38         0         0
