         i         j       pij       pji
        39        44      47.2    -206.5
        41        37     192.2    -319.8
        89        40    -486.5     473.1
        82        56     489.3    -593.6
        78        93     310.7    -517.4
        85         2    -224.9        77
        98        19     -86.4      23.2
        51         6    -147.3      27.1
         1        80        17     -49.2
        16        33    -265.5      76.2
        72        42    -105.4    -108.2
        49        44    -261.5       203
        88        16      96.2    -105.2
        69         5    -242.3     -51.1
        23        67    -111.7      60.7
        24         4    -234.6    -166.3
        83        85     315.8    -462.7
        17        51      -282       222
        92        87     256.9    -289.5
        82         7      82.5      -202
        74        29    -485.9     360.7
        85        29    -300.5     174.5
        47        75     299.9    -326.2
        30        47    -247.7     209.7
        31        13     504.8    -681.1
        63        68       453    -593.9
         6        85      20.7    -164.7
        91        64    -473.5     347.5
        92        49     484.6    -553.7
        30        68     364.2    -372.5
        94        19    -267.1      67.6
        65        90        53    -241.8
        54        48     -33.6     -93.5
        67        86     256.7    -286.7
        71        67    -179.8      56.8
        30        14     -57.3        14
        14        37     288.2    -485.2
        56        87    -424.6     368.4
         6        68     190.1    -291.4
        57         9       -76      70.2
         8        65    -459.1     340.3
         3        99    -378.6      25.8
        18        54     136.3    -255.6
        19        65    -236.4      66.9
         2        24     331.2      -574
        62        49     415.8    -494.6
        16        32     248.4    -366.4
        92        61      96.9    -363.3
        77        64    -748.7     444.7
        15        20     474.3      -521
        74        88    -571.1     478.1
         4         5    -463.4     364.3
        80        55    -183.9     -32.1
         3        75    -306.9      39.3
         6        52    -273.6     256.7
        12        81     181.7    -345.8
        96        24      63.1    -313.6
        43        70     -30.6      -6.5
        57        79     -92.7      29.1
        69        15    -167.7     -25.4
         8        92    -523.3     325.9
        71         8      -4.9    -194.7
        40        14    -274.9     260.9
        49        79    -167.1      25.4
        95        18     124.3    -215.4
        29        10       243      -304
        76        29    -133.7     117.2
        72        41     176.2    -363.8
        58        23    -558.2     545.5
        57        83    -418.1     319.5
        70        69    -537.5       467
        66        97    -206.1     -94.7
         1        93     102.5    -145.8
        21        11    -186.1     -67.3
        80        60       3.5    -144.4
        57        18    -145.6     -48.8
        46        92    -444.1     332.5
        40        22     -84.5      60.7
         2        55       417    -600.9
        31        58     694.2    -734.1
        53        43     225.2    -366.8
        31        64     135.1    -182.4
        97        86    -244.7       164
        21        46      89.2    -353.9
        28        39    -114.9    -130.2
        73         6      95.3    -166.1
        75        50      95.4    -253.2
       100        43    -220.2      -0.8
        84        23    -259.1     165.7
        38        20     170.5      -495
        40        26      45.7    -177.5
        88        45    -174.6       104
        59        82     -79.3    -112.8
        81        70     291.8    -396.3
        38        25     433.1    -484.6
        31        27      88.4    -198.2
        20        36    -570.8     528.1
        34        33    -562.2     301.7
        15        35     367.2    -634.3
