         i         j       pij       pji
        49         3     100.9   -100000
        42        36    -282.5   -100000
        22        41      -133   -100000
        21        43      68.5   -100000
        40        14     288.9   -100000
        29        35       208   -100000
         1         7      87.6   -100000
        37        45    -464.1   -100000
        48        30      -411   -100000
        25        24    -213.7   -100000
        11        22     -97.2   -100000
        42        15     380.7   -100000
        12        37     551.5   -100000
        25         9    -634.1   -100000
        30        50     126.4   -100000
        25        31    -751.5   -100000
        45        31      72.5   -100000
        21        19    -219.8   -100000
         5        16    -275.8   -100000
        27        40     -72.1   -100000
        23         2      81.6   -100000
        17         6     234.3   -100000
         5        34       -16   -100000
        16         3     316.8   -100000
        15        40      -334   -100000
        45        11    -265.2   -100000
        27        38     476.1   -100000
         6        10        40   -100000
        33        49     484.2   -100000
         5         2    -364.3   -100000
        27        44     129.5   -100000
        32        48       179   -100000
        17        27    -326.6   -100000
        20        36    -408.9   -100000
        11        20     437.8   -100000
        21        49       384   -100000
        10        50     105.9   -100000
        22         5     254.6   -100000
        38        39    -391.4   -100000
        35        43      77.2   -100000
         3        26    -277.6   -100000
        19         4    -116.4   -100000
        11         8      22.1   -100000
        18        38     320.1   -100000
         7        21    -255.9   -100000
         2        47     207.2   -100000
        47        46       1.8   -100000
        13        45    -223.2   -100000
        28        29      -127   -100000
