         i         j       pij       pji
        17        16      -667      -346
        46        30      36.3      -390
        26        22    -822.3     232.4
        49        44      -455    -196.1
        26        17       168    -306.1
        12        19    -413.9    -635.9
        37        30    -483.7    -385.1
        28        24     299.3    -504.1
        41         6      -867    -782.5
        37         7    -473.4    -161.1
        29        21       138    -734.7
        15        45       192      -265
        12         4    -271.7    -132.2
        22        29     -44.9     -87.5
        10        24     260.2    -289.7
        47        13    -211.4    -571.5
        18        14    -849.5    -342.9
        22        35    -301.7    -736.1
         5        23    -488.8       268
        18         3     -96.7    -467.7
         6        37    -445.6     350.8
        15        14      52.8    -517.5
        38        26     -49.2    -230.9
        38        47     361.4    -398.1
        15        34      64.8    -593.7
        37        44     102.6      -289
        15        28      78.7    -406.5
         6        28      40.1    -134.3
         4        30    -422.1     265.2
         6         9    -149.9     131.5
        47         7    -588.3     376.5
        11        15     -99.5      86.1
         9        27    -176.1      26.9
         4        40      -307     -79.2
        20        22     149.2    -199.2
        14         5     140.3    -190.5
        23        50     276.4    -286.1
        18        48      64.8    -229.2
        14         2    -117.6        18
         8        40       253    -451.4
        33        49    -556.1    -235.3
        50        32    -403.5     376.3
        42        49    -372.5    -542.3
        39        26    -353.6    -261.4
        37        43       -56      35.9
        31        49     -37.5    -537.1
        36        44    -504.6    -215.7
        40        25      45.2    -176.7
        34         1    -364.6     -31.6
