         i         j       pij       pji
        19        30    -957.8   -100000
        22        27     178.4   -100000
        39        35    -274.3   -100000
        20        19   -1118.1   -100000
        36         4    -148.5   -100000
        44        33     -1128   -100000
        45        11     643.4   -100000
        37        40    1210.6   -100000
        32        28   -1731.7   -100000
        48         3   -2899.1   -100000
        21        24    3250.2   -100000
         6        47    2077.6   -100000
        20        37    -743.7   -100000
        47         8    -381.7   -100000
        18        44     458.1   -100000
         6        39     752.5   -100000
         6        34    1585.3   -100000
        12        22      -154   -100000
        23         4    -411.3   -100000
        28         3     920.4   -100000
         9        26   -2178.9   -100000
        20        31    3218.9   -100000
         6        50    1347.1   -100000
        27        48    2920.1   -100000
        25        12   -2540.8   -100000
        13        40    -723.1   -100000
        48        29   -1233.3   -100000
        20         9    2710.6   -100000
        25        16      -3.1   -100000
         3         4   -1294.8   -100000
         2        27   -2185.2   -100000
        26         5   -2470.7   -100000
         7        22   -1928.7   -100000
        33        35     182.7   -100000
        47        25    -370.4   -100000
        45         3    -720.9   -100000
        12        40    1828.7   -100000
        37        43    2514.8   -100000
        14        39     702.7   -100000
        29        41     306.4   -100000
        44        42     806.3   -100000
        44        46     -59.8   -100000
        10        20     -2830   -100000
        21        22      48.2   -100000
        31        17    -822.4   -100000
        38        28    -575.6   -100000
         1        40    -571.6   -100000
        49        25    1681.3   -100000
        33        15    1572.1   -100000
