         i         j       pij       pji
        46        63      38.9    -847.7
        93        41    -513.5     365.3
        20        12    -421.8    -274.5
        53         7    -329.5     147.6
        46        52    -806.7     186.8
        97        37    -298.3    -634.9
        42        20     665.5    -864.9
        86        73    -428.8        36
        35        77      69.3    -214.9
        69        10     250.7    -416.6
        73        12    -184.2    -552.8
        71        33    -537.5       -63
        37        83    -326.2     282.8
        20        56       -86      68.2
        75        35     187.5    -581.1
        59        84      -364    -154.8
        60        18     199.8    -654.4
        79        71    -362.2     137.3
        34         5    -832.2    -403.2
        90        10    -372.6     329.9
        93        54    -727.9     294.7
         9         2    -116.5    -414.5
        36         1     -64.5    -618.6
        37        93       0.7    -395.8
        63        14       230    -258.5
        84        46      24.7    -242.2
        51        24     107.9    -643.1
        85       100     114.6    -703.8
        53        30    -155.1      17.8
        31        16    -660.8     296.7
        68        47     171.8    -264.1
        91        54    -732.5    -139.8
        68        31    -299.5      56.8
        76        41     110.5    -200.3
        16         1     163.4    -334.9
        29         4    -107.4     101.3
        16        45    -196.1      47.9
        63        55     -12.7    -185.5
        11        52     -80.5      26.9
        57        51      -740    -617.6
        53        71    -406.7     203.7
        97        62    -195.4     -19.9
        14        28    -764.6     125.8
        31        63      34.8     -54.2
        61        73    -259.3     -37.3
        51        18    -246.4    -704.2
        31        82    -194.6    -207.1
        35        36    -676.1     594.5
        64        44      19.9     -85.2
         9         6     103.6    -107.9
       100        97    -445.9     362.3
        95        83     -76.3    -108.2
        55        21    -488.4    -168.8
        38        54     -32.8    -218.6
        87        73       -73     -62.4
        61        40     -76.6      53.4
        50        82    -386.2      -439
        31        76    -187.3       167
        58        27    -719.6       653
        99        59    -143.9      78.6
        64        63     222.2    -325.7
        70        95      -749     602.8
        19        73    -421.7    -464.3
        16        67      90.1    -236.8
        96        81     606.9    -738.5
        21        57    -333.4      -449
        44        26     549.3    -638.9
        27        90     702.1    -741.2
        22         7    -261.8      89.4
        40        25     380.6    -495.5
         3        92    -224.6     -82.1
        96        18     103.4    -815.9
        26        40      -560     522.5
        17        65    -736.1     722.1
         6        17       271    -340.1
        48        63    -231.8    -460.9
        39        11     169.2    -235.4
        73        22       -56    -100.4
        90        89     -57.3       2.2
        57        58      14.3    -445.8
       100        72    -519.6     -77.2
        66        96    -659.5       323
         4        49    -314.1     197.1
        98         9    -365.6     -51.7
        82        15    -345.3     230.7
         3        13     327.8    -562.2
        62        80     545.3    -605.8
        92        85     588.8    -672.1
        94        67    -640.3     418.8
        73        88    -218.6     -67.7
       100         2    -575.7       107
        92        74       511    -511.3
        30        23    -113.5       8.9
         4        93      81.9    -240.7
        55        78      -191     153.5
        43        38    -613.1     421.1
        32        27    -258.1    -109.5
        34        27    -171.6       132
         8        65      -407     360.2
