         i         j       pij       pji
        38        97    -231.9   -100000
        24        82    1532.8   -100000
        78        99   -2225.4   -100000
        43        62   -2313.9   -100000
        53        11    1622.3   -100000
        84         7    -408.1   -100000
        66        48    2082.3   -100000
        87        58   -1766.6   -100000
        74         9      2173   -100000
        99        59    1253.1   -100000
        89        96    1409.4   -100000
        30        71    1784.5   -100000
        20        48    2607.4   -100000
        68        43    1900.1   -100000
        12        95   -1359.5   -100000
        15        31   -1430.7   -100000
        14        96    1089.3   -100000
        57        83        57   -100000
        22        56    1277.1   -100000
        24         6     672.8   -100000
         9        94   -2006.5   -100000
        43        76    -275.1   -100000
        11        47    -356.3   -100000
        25        15      -575   -100000
        52        26    -642.8   -100000
        90        40   -1459.8   -100000
        85         5   -1669.2   -100000
        28        61   -1152.9   -100000
        28        34    -357.2   -100000
        40        57      70.3   -100000
        10        18    -810.1   -100000
        76        12    -100.4   -100000
        64        22    -234.3   -100000
        99        98     516.8   -100000
        29        50    1839.3   -100000
         1        39     541.4   -100000
        55        23     512.8   -100000
         4         3    -137.9   -100000
        36        82     576.6   -100000
        26        22   -1604.8   -100000
        70        83    -561.5   -100000
        11        58   -1529.8   -100000
        27        73    2045.9   -100000
        41        24   -2837.4   -100000
        70        52    -169.7   -100000
        75         4     942.7   -100000
        72        58    1171.2   -100000
        72        13    2087.6   -100000
        33        48    2261.7   -100000
        32        74    -607.2   -100000
        87        95   -2145.3   -100000
        11        57   -1076.5   -100000
        98        83     995.1   -100000
        59        23    -160.9   -100000
        18        44     162.5   -100000
        77        19    -940.8   -100000
        27        90    3133.1   -100000
        51        13     -20.7   -100000
        77        46    -757.5   -100000
        84        29   -1023.2   -100000
        65        15    1534.5   -100000
        76        77     494.5   -100000
        48        26   -1331.5   -100000
        93        37     703.8   -100000
        13         6   -1658.8   -100000
        84        34     -90.2   -100000
        58        60    -195.3   -100000
        89        62   -1225.7   -100000
        85        38    -952.4   -100000
        28        74   -1162.2   -100000
        48        38     -1935   -100000
        62        65     480.2   -100000
        32        12    1758.2   -100000
        75        14    1673.1   -100000
        80        36   -1059.6   -100000
        86        55    -712.4   -100000
        14        49    -882.5   -100000
         2        17    2043.6   -100000
        44        73     418.6   -100000
        12        45      10.9   -100000
        59       100   -1094.5   -100000
        39        47    1091.2   -100000
        13        54   -1068.3   -100000
        67        80    2414.3   -100000
        71        57    -576.9   -100000
        35        54     483.7   -100000
        99        93    -447.6   -100000
        63        46    1756.2   -100000
         3        92    -726.4   -100000
        17        18    -591.6   -100000
         3        69      -731   -100000
        28        91     101.5   -100000
        16        27   -1942.6   -100000
        86        88    -344.4   -100000
        79        69   -1976.5   -100000
        68         8      2393   -100000
        42        44    -793.1   -100000
        21        89   -1395.6   -100000
        71        81       579   -100000
