         i         j       pij       pji
         7         2       -10       -10
        49        43       -10       -10
         4         1       -10       -10
        35        14       -10       -10
        32        35       -10       -10
        30        15       -10       -10
        11        50       -10       -10
        39         3       -10       -10
         7        13       -10       -10
        19        27       -10       -10
        41        26       -10       -10
        31        47       -10       -10
         4         3       -10       -10
        21        11       -10       -10
         4        19       -10       -10
         3         9       -10       -10
        21        39       -10       -10
        22         4       -10       -10
        23         3       -10       -10
        20        35       -10       -10
         3         8       -10       -10
        23         7       -10       -10
        37        15       -10       -10
        34        14       -10       -10
        41        40       -10       -10
        28        23       -10       -10
        36        32       -10       -10
        25         8       -10       -10
        44        29       -10       -10
        28        46       -10       -10
        37        48       -10       -10
        36        11       -10       -10
        42        17       -10       -10
        32        31       -10       -10
        39        15       -10       -10
        18        23       -10       -10
        28        10       -10       -10
        14         6       -10       -10
        36        12       -10       -10
        33        41       -10       -10
        14        43       -10       -10
        44        41       -10       -10
         5        16       -10       -10
        40         7       -10       -10
         5        11       -10       -10
        13        17       -10       -10
        46        24       -10       -10
        21        38       -10       -10
        45        37       -10       -10
