         i         j       pij       pji
        37        50     637.5   -100000
        14        44    -108.8   -100000
        31         4     653.7   -100000
        36         4     263.1   -100000
        20        22     509.2   -100000
        36        26     181.2   -100000
         7        44      76.1   -100000
        32        41     204.2   -100000
        42        23       574   -100000
        37        15      42.7   -100000
        20         3     -23.6   -100000
        27        18    -312.9   -100000
        10        50     672.5   -100000
        37        36     257.3   -100000
        37         7    -169.4   -100000
        21        44    -449.2   -100000
        22        50     -12.4   -100000
         9        32    -534.7   -100000
        42        25      -9.4   -100000
        31        11     150.7   -100000
        40        33    -174.5   -100000
        46         9      68.4   -100000
        49        18    -863.6   -100000
         6         7    -266.7   -100000
        16        45     -91.3   -100000
        49        17    -688.6   -100000
         7        38     353.4   -100000
         8        49     749.9   -100000
         4        40    -614.2   -100000
        10         5      -212   -100000
        44        42      -240   -100000
         3        47    1080.3   -100000
        22         1      -3.7   -100000
        30        42    -434.2   -100000
        24        39     605.7   -100000
        23        46    -236.4   -100000
        46        49     394.6   -100000
        45        19     -72.3   -100000
         4        13    -818.6   -100000
        19         5    -364.4   -100000
        48        31    -519.6   -100000
        26        12      -5.6   -100000
        35        49     607.4   -100000
         2        28    -453.7   -100000
        29        42    -266.9   -100000
        42        39     485.3   -100000
        43         5      44.7   -100000
        34        33    -645.1   -100000
         2        44    -456.9   -100000
