         i         j       pij       pji
        16         6         0         0
        15        11       -90       -90
        14         3      -607     217.7
        24         7         0         0
         2        15    -511.7     457.5
        20         5         0         0
        20        18       -90       -90
         4        13      -740     207.2
        10        22     501.4      -783
         9        12       -90       -90
         3        18         0         0
         3        25         0         0
         3        19    -174.2   -100000
        25        10       -90       -90
         9         8       -90       -90
         9        11      15.6       -17
        18        17       -90       -90
         3         4     338.5   -100000
        23        19    -414.4   -100000
         8         3       -90       -90
         9        24       -90       -90
        16         1     389.2    -500.7
        25        21     591.5    -811.7
         9        16       -90       -90
