         i         j       pij       pji
        46        90         0         0
        32        67     145.1   -100000
        33        76     329.6   -100000
        14         9         0         0
        26        90      -586   -100000
        95        57         0         0
        45        27         0         0
        54        23    -168.4   -100000
         6        42     846.5   -100000
        83         1      44.1   -100000
        93        65         0         0
        20        33         0         0
        34        41       -10       -10
        11        83     140.6    -358.2
        30        64         0         0
         9        66         0         0
        31        26    -729.6   -100000
        19        67         0         0
         2        67       110   -100000
        11        37       -10       -10
        31        69    -821.7   -100000
        61         3     114.8    -325.3
         5        24      -701     563.5
        65        33    -846.9     442.3
        29        72       -10       -10
        82        91       -10       -10
        35        53       -10       -10
        21        35       -10       -10
        56        50       -10       -10
        10        76     368.6   -100000
        94        47         0         0
        10        31     237.8    -779.4
        63        92    -425.6     369.6
        49        28       -10       -10
        84        81    -425.3   -100000
        15        94     101.4    -506.1
        73        92    -428.7     324.8
        44        55     189.8   -100000
        16        99    -233.7   -100000
        38        94         0         0
         6        31     542.9    -734.2
        96        41     575.8   -100000
        97         5      99.8    -181.1
        41        84         0         0
         5        93      -184     173.8
         2        75     -93.4   -100000
        54        91       0.1      -771
        95        29       -10       -10
        52        87    -305.2   -100000
        61        52         0         0
        70         9       -10       -10
         3         9    -203.1    -153.2
        44         8     254.7   -100000
        97        86       -10       -10
        43        14    -502.5    -108.1
        75        39         0         0
         3        31         0         0
        63        82       -10       -10
        84        77     168.2    -226.7
        11         5     677.2    -735.3
        53         2       -10       -10
        90        96    -529.3     336.1
        40        70       -10       -10
        58        84    -305.2       218
        16        25     679.9   -100000
        71        62    -747.2   -100000
        80        14       -10       -10
        84        23    -254.7     237.7
        95        81    -615.2   -100000
        79        31       -10       -10
        94        40     -77.6     -72.9
        96        16      93.2    -227.5
         2        24       -10       -10
        80        71         0         0
        48        64         0         0
        88        58     166.2    -693.1
        25        78       -10       -10
        43        55       -10       -10
        50        62    -505.5   -100000
        11        89     712.4   -100000
        17        55       265   -100000
         7        41       -10       -10
        84        18       -10       -10
        25        64      -531   -100000
        47        22         0         0
        60        28         0         0
         4        36    -634.2     225.5
        56        45     334.6   -100000
        68        78       -10       -10
        85        27         0         0
        78       100    -132.6   -100000
        89        13    -288.3     162.4
        60         5     -73.4   -100000
        12        68       -10       -10
        98        59     230.5    -887.5
        70        59       -10       -10
        76        51       -10       -10
        19        36       -10       -10
        68        74       -10       -10
