         i         j       pij       pji
        12         6    -191.5     -59.5
        32         9     155.2    -220.7
        41         9     121.1    -465.6
        47         8    -850.4     530.2
        98        78     -17.9    -135.2
        79        76    -517.4     397.4
        42       100     297.7    -472.3
        22         6    -396.9     130.8
        11        79     362.4    -462.7
        88        46    -326.1      51.1
        55        72       270    -317.2
        80        91     -72.2     -83.8
        20        81     -44.3    -274.2
        56       100     116.3    -398.5
        51        23    -173.5     150.9
        80        69     -37.5    -179.2
        47         6    -134.2      54.7
        51        98    -634.3     604.8
        58        53    -181.3      92.3
        81        68     326.9    -356.7
        17        25     -97.8      28.2
        73        93      67.7    -107.7
        16        89      83.2    -352.7
        31        65    -243.1      98.8
        98        31      28.8     -68.2
        87        42    -175.6      51.2
        94        15     108.5    -214.5
        34         3    -834.4       722
        80        63    -616.6     429.9
         7        94     124.1    -165.1
        83        19    -142.6    -191.4
        83        24    -373.8    -150.5
        54        56     -55.6    -172.2
        97        62    -243.1     178.1
        28        25    -484.1     359.6
        80        36     -41.2     -89.3
        98        48     338.3    -539.4
        42        11     230.1      -288
        30        74     -99.7      50.1
        50        27    -525.6     477.5
        82        90    -456.1       138
         3        87     101.5    -238.8
        63        38     309.1    -375.3
        25         7     -29.9    -140.3
        54        10      -2.6    -279.7
        72        60     241.9      -279
        85        62      -459       455
        88        60     -70.7    -150.4
         2        87    -744.9     741.4
        25        74        74    -268.2
        63        29      43.9    -232.5
        35        81     -85.7       6.5
        90        42     -48.8     -38.2
         1         5    -942.1     681.5
        18        30      55.9    -298.8
        41        11      27.9    -252.3
        49        29    -499.5     482.3
        54        83      92.7      -274
        12        93    -177.8     113.8
        34        14    -293.5      58.1
        27        10       8.2     -82.9
        47        42    -864.4     704.4
        98        13    -170.7      -0.2
        55        31      10.3    -100.6
        86        20     169.2      -188
        13        33      99.9    -146.4
         3        59     727.9    -776.8
        68        24    -593.9       591
        17        96     112.2    -142.9
         8        16     358.7    -416.5
        47        97      -437     357.1
         5         3    -135.2      76.3
        51        86    -781.5     729.6
        74        64     441.1    -514.4
         7        68     432.6    -625.4
        34        38    -440.8     209.7
        71        20    -173.1        64
        66        25    -795.4     655.6
        89        45      -275       7.1
        65        58     322.4    -498.3
        99        86    -836.4     671.8
         2        57    -825.2     673.8
        82        21     345.6    -706.9
        31        37     117.6    -138.3
        70        92    -221.6     -39.6
        52        15    -700.7     428.7
        39        75     237.5    -390.9
        77        94    -324.3     168.3
        85        92      -343       181
        10        84     225.3    -318.6
        67         2     758.2    -826.1
         8        44      71.6    -325.1
        85        95    -514.9       442
        35        40     -63.5     -14.4
        90        43     103.6    -169.8
        19        26     333.5    -526.3
         4        83    -532.2     231.6
        59        75       111    -136.1
        36        61     -44.5     -57.2
