         i         j       pij       pji
        14         2       -90       -90
         3        13       -90       -90
        18        12       -90       -90
        23         1       -90       -90
         5        11       -90       -90
        25        21       -90       -90
        23        18       -90       -90
         1         7       -90       -90
        25        11       -90       -90
        18         2       -90       -90
         2        16       -90       -90
        21         9       -90       -90
        17        13       -90       -90
        10        21       -90       -90
        13         5       -90       -90
         8        10       -90       -90
        19         2       -90       -90
        24        20       -90       -90
        24        22       -90       -90
        15         3       -90       -90
