         i         j       pij       pji
        99        36    -353.9   -100000
        53         9     -43.3   -100000
        65        74     625.5   -100000
         8        36    -255.8   -100000
        20         6     -27.5   -100000
         6        29     -94.8   -100000
        24        49    -120.5   -100000
        92        24     584.3   -100000
        85        22     301.4   -100000
        83        54     716.8   -100000
         7         4     478.9   -100000
        58        56      -267   -100000
        66        20    -124.5   -100000
        49        28    -350.3   -100000
        43        99    -355.1   -100000
        80        56    -322.2   -100000
        69        80     635.6   -100000
        84        71       -78   -100000
        79         8      -5.7   -100000
        43        90     -54.4   -100000
        57        96     282.9   -100000
        59        53     111.8   -100000
        21        70     763.8   -100000
         8        70     373.7   -100000
        30        12     -79.5   -100000
         9        91     428.1   -100000
        69        59       151   -100000
        26        94      20.4   -100000
        58        72    -540.1   -100000
        11        14       9.3   -100000
        69        23      94.1   -100000
        30        33    -211.8   -100000
        46         5    -234.6   -100000
        86        12     -25.9   -100000
        53        41     -29.4   -100000
        71         1     503.5   -100000
        44        70     596.3   -100000
        48        47    -494.2   -100000
        22        56      89.2   -100000
        56        66      -8.2   -100000
        26        86       -19   -100000
        96        15    -531.8   -100000
        18        12      96.7   -100000
         9        98      81.6   -100000
        22         2     -43.7   -100000
        47        72       354   -100000
        14        67     -40.6   -100000
        91        14    -512.9   -100000
        62        88     164.7   -100000
         5        43     261.4   -100000
        13        20    -187.9   -100000
        47        15        70   -100000
        61        32     357.7   -100000
        31        93       779   -100000
        64        14      92.4   -100000
        37        12    -360.4   -100000
        10        77     300.5   -100000
        82        49     175.7   -100000
        69        97     357.6   -100000
         1        30    -507.6   -100000
        47        45      11.6   -100000
        59        28     -42.7   -100000
        33         4     542.6   -100000
        11        40     158.6   -100000
        60        50      78.5   -100000
        27        58     753.4   -100000
         8         6      39.4   -100000
        28        54     465.8   -100000
        38        67     -63.5   -100000
        20        81     -84.5   -100000
        16        62       3.2   -100000
        43        19    -213.9   -100000
        63        51      87.6   -100000
        73        51     243.6   -100000
        69        10       359   -100000
        76        11     -21.6   -100000
        94        28       -99   -100000
        13        87      -239   -100000
        60        48    -279.8   -100000
        16        96     436.2   -100000
        89        46    -445.8   -100000
         9        55     222.8   -100000
        52        39    -410.8   -100000
        86        61     -12.5   -100000
        18        93       606   -100000
         4         3    -428.6   -100000
        25        71    -476.7   -100000
        73        75      27.6   -100000
       100        21    -730.7   -100000
         1        51      -357   -100000
        78        66     210.9   -100000
        77        39      -777   -100000
        95        24     185.4   -100000
        29        65    -304.2   -100000
        71        42    -278.5   -100000
        67        17     471.3   -100000
        34         7    -336.3   -100000
        35        81    -264.5   -100000
        68        39      -629   -100000
