         i         j       pij       pji
         4         6         0         0
        25        20       -90       -90
         9        21     293.6    -440.4
        16         9     -41.4   -100000
        21         1       -90       -90
        24        23     687.6   -100000
        17        25         0         0
        14        16         0         0
        23         9       -90       -90
        10        18       -90       -90
        13        10     285.3   -100000
        11        13    -432.7     350.6
         7        25       -90       -90
        20        24    -101.7   -100000
        17         3         0         0
         1        22         0         0
        13        20         0         0
         5        18     142.8    -209.7
         6        12         0         0
        23        12         0         0
         2        12    -113.9   -100000
         8         1     667.8   -100000
        17        19        76    -101.5
        15        11     128.6   -100000
