         i         j       pij       pji
        33        47    1110.3   -100000
        30        18       -90       -90
        31        47       -90       -90
        28        24         0         0
        39         7         0         0
        42        32         0         0
         6        18     -54.5        26
        43        29    2572.2   -2851.7
        46        35       -90       -90
        44        14         0         0
        37        46       -90       -90
        19        34       -90       -90
        29        34         0         0
        12        26       -90       -90
        49        50         0         0
         1         5       -90       -90
        21        40    -238.4   -100000
        28        48         0         0
        27        38     891.6   -100000
        49        39       -90       -90
        38         7       -90       -90
        33         6       -90       -90
        12        43       -90       -90
        35         2    -539.8   -100000
        40        34     654.4   -100000
        22        42    2676.7   -2751.7
        26        11    2227.1   -100000
        39        28         0         0
        44        13     483.9   -100000
        23         5   -1389.5   -1229.7
        13        25         0         0
        12        33         0         0
        24         4       -90       -90
        10         8       -90       -90
        50         3       -90       -90
        42        10       -90       -90
        48        16    2039.6   -100000
        42        48   -1607.6    1492.7
        20        33         0         0
        36        27   -1125.3    1041.8
        49        15    1207.7   -100000
         9        32         0         0
        15        47       -90       -90
        12         2       -90       -90
        41        10         0         0
         1        27         0         0
        14        45       -90       -90
        25        38   -1334.6   -100000
         6        17    1741.1   -100000
