         i         j       pij       pji
         5        13       -90       -90
        16        11       -90       -90
        14         4       -90       -90
        20        16       -90       -90
        17        20       -90       -90
         3        25       -90       -90
        12         9       -90       -90
        19        10       -90       -90
         5         7       -90       -90
        24         9       -90       -90
        23         1       -90       -90
         5         3       -90       -90
        24         7       -90       -90
        10        13       -90       -90
        17        19       -90       -90
        24        18       -90       -90
         8        25       -90       -90
        16         6       -90       -90
        16        15       -90       -90
         2        22       -90       -90
        15         4       -90       -90
        23         2       -90       -90
        14        22       -90       -90
        21         2       -90       -90
