         i         j       pij       pji
        35        82      -112     107.3
       100        47    -135.2   -100000
        94        89      59.4     -93.7
        59        44      60.1   -100000
        73        91      64.2   -100000
        18        30         0         0
        79        18         0         0
        72         6        84   -100000
        45        65         0         0
        19        21         0         0
       100        98    -105.5      95.6
         2        97      91.2   -100000
        11        23         0         0
        14        31         0         0
        73        42     -30.8   -100000
        90        67       -10       -10
         9        87     -18.1      -7.9
        87        75     -45.5       0.1
        69        61      39.2   -100000
        13        72    -128.2   -100000
        80        90    -108.3   -100000
         2        15         0         0
        99        22         0         0
        95        69       -10       -10
        67        22       -10       -10
        83        26     105.2   -100000
        95        75         0         0
         3        95     -69.4   -100000
         6        76     -23.3   -100000
        50        81         0         0
         4        76     -65.3   -100000
        29        62         0         0
        76        30       -10       -10
        94         4      58.8     -64.6
        31        65         0         0
         5        67      42.7   -100000
        95        76      29.9   -100000
        55        13      19.6   -100000
        31        27     -24.1   -100000
        59        90      73.8     -84.9
        67        40         0         0
        27         2       -10       -10
        35        54         0         0
        69        84      50.5     -63.3
        44        71       3.4      -6.4
        11        83     -42.2      22.2
         6        35      42.1     -49.6
        67        70     112.4   -100000
        59        57      85.2   -100000
        16         1      85.8       -86
        88        49       -10       -10
        14        62         0         0
        34         9     -22.3      21.1
        42        39         0         0
        17        54         0         0
        52        45       -10       -10
        23        53         0         0
        50        87       -10       -10
        63        55        68     -68.4
        87        20      29.2     -41.6
         9        22       -10       -10
         7        86       -10       -10
        65        58     128.6    -149.8
        22        78         0         0
        17        19     -72.4   -100000
        49        45       -46   -100000
        73        61      24.5   -100000
        67        23         0         0
        88        32      56.1       -71
        47        17      97.6   -100000
        74        85     -87.8      34.8
         1        73    -102.5   -100000
        74        71     -64.5   -100000
        43        46     -30.2       7.9
        15        78      25.2     -27.4
        64        23         0         0
        75        96      72.6   -100000
        51        14     -48.3      34.8
        15        48     123.4   -100000
        60         4      -5.5   -100000
        75        12        -6     -22.2
        69        28       -10       -10
        92        10     106.3    -121.1
        35        68         0         0
        16        86         0         0
        56        20         0         0
        96        43       -10       -10
        33        52       -10       -10
        37        88     -65.6      61.2
        46        41         0         0
         8        50       -10       -10
        15        93     136.7    -136.9
        10        24         0         0
        38        90      -8.5         2
        14        92     -31.5   -100000
        66        51     -41.5      31.4
        94        25      75.2     -93.8
         9        77        72     -95.5
        75        36       -10       -10
