         i         j       pij       pji
         3        24         0         0
         7        25         0         0
        14         9         0         0
         5         3         0         0
        13        20         0         0
         1        21         0         0
        23         4         0         0
        13         5         0         0
         2        22         0         0
         6        12         0         0
        25        18         0         0
        15        10         0         0
        11        16         0         0
         8        19         0         0
