         i         j       pij       pji
        38        25     -59.7    -129.2
        34        25     -16.7       -83
        32         7         0         0
        49        22         0         0
        17         5       -62   -100000
        19        31       -10       -10
        14         5       -10       -10
        43         4      21.7   -100000
        45        27      -7.2     -51.2
        27        19      56.1   -100000
        22        18         0         0
        30        36       0.8   -100000
         6        38         0         0
        48         7     -51.4   -100000
         8        41       -10       -10
        40        35     -46.3     -19.8
        19        20       -10       -10
        45        38       7.4     -55.1
        14         4      43.5     -51.7
        44         6       -10       -10
        50         3         0         0
        26        19         0         0
        18         5     -41.6     -31.7
        40         3         0         0
        11        17      17.3   -100000
        11        19     -18.4   -100000
        24        50     -49.6   -100000
        12        45       1.1   -100000
        23        19     -11.4      -4.8
        42        24      70.8      -123
         8        42      -1.2   -100000
        42         5      11.2   -100000
         2         8      49.1   -100000
        42        32      31.7   -100000
        28         1       8.2   -100000
        10        39     -57.4   -100000
        36        38     -79.7     -43.9
        12        13      51.8     -91.1
        28        18       -10       -10
        14        10       -10       -10
        18        46       3.3   -100000
        32        37       -10       -10
        20        33       2.4     -44.3
         9        11       -10       -10
        16        10      31.5   -100000
         6        29     -54.6   -100000
        38        47       -10       -10
        27        15         0         0
        24        21     -73.5   -100000
