         i         j       pij       pji
        35        40         0         0
        29        23         0         0
        18        19         0         0
        14        46         0         0
        39        50         0         0
        40        27         0         0
        25        39         0         0
        50        31         0         0
        48        41         0         0
         3         9         0         0
        13        22         0         0
         4        45         0         0
         2        41         0         0
        41        36         0         0
        32        15         0         0
        38        30         0         0
        26        22         0         0
         2        17         0         0
        48        27         0         0
         5        49         0         0
         9         8         0         0
         7         6         0         0
         1         9         0         0
        17        13         0         0
        33        20         0         0
         9        34         0         0
        11        49         0         0
        19        42         0         0
        16        31         0         0
         6         5         0         0
        20        12         0         0
        23        18         0         0
        38        44         0         0
        43        10         0         0
        43         8         0         0
        41        47         0         0
        12         5         0         0
        23        49         0         0
        31        28         0         0
        37         2         0         0
        48        45         0         0
        33        44         0         0
        21        11         0         0
        23        14         0         0
        44        15         0         0
        24        44         0         0
